,LocYear,fam1: A,fam1: B,fam1: G,fam1: H,fam1: N,fam4,fam5,fam7,fam8,fam15,fam16
1027,MT2009,-0.8783060277068045,0.009085954466637477,-0.914759321887867,1.5324763196040025,-0.7165440494276883,-0.29767106948984506,0.5245682677650952,0.741648540282102,0.6993643991817066,-1.2420621205708267,-0.24050631626513422
1028,MT2010,-0.2376128280923193,0.009085954466637477,-0.914759321887867,1.287054622986997,-1.0477276662657053,-0.7529777181953905,-0.34808257842381,0.741648540282102,0.6993643991817066,-1.1134760583263699,-0.24307379233082174
1029,MT2011,1.0437735711366523,0.36949548164328977,-0.914759321887867,1.0416329263699915,-1.71009489994174,-0.5253243938426178,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-1.1134760583263699,-0.2468117354264551
1030,MT2012,0.4030803715221669,0.36949548164328977,-0.914759321887867,1.0416329263699915,-1.0477276662657053,-0.5253243938426178,0.5245682677650952,-0.8030920016123608,0.6993643991817066,-1.2420621205708267,-0.24752911844480896
1031,MT2013,1.0437735711366523,0.36949548164328977,-0.5683036907463768,1.287054622986997,-1.3789112831037225,0.15763557921570034,0.5245682677650952,0.741648540282102,-0.2406698271280431,-1.3706481828152837,-0.24822762296267983
1032,MT2014,0.4030803715221669,0.729905008819943,-0.5683036907463768,1.0416329263699915,-1.3789112831037225,-0.5253243938426178,1.3972191139540004,1.514018811229333,-0.2406698271280431,-1.3706481828152837,-0.24913379098586366
1033,MT2015,0.4030803715221669,1.0903145359965964,0.12460757153660255,0.30536783651897503,-1.71009489994174,-0.9806310425481619,0.5245682677650952,0.741648540282102,0.6993643991817066,-1.1134760583263699,-0.24983229550373456
1034,MT2016,1.0437735711366523,2.1715431175265554,-0.22184805960488713,-0.18547555671503463,-2.041278516779757,-1.6635910156064802,1.3972191139540004,-0.8030920016123608,0.6993643991817066,-1.3706481828152837,-0.2507762205278844
1035,MT2017,1.6844667707511374,1.4507240631732488,-0.22184805960488713,0.05994613990196951,-2.041278516779757,-0.9806310425481619,1.3972191139540004,-0.8030920016123608,0.6993643991817066,-1.1134760583263699,-0.25219210806410913
1036,MT2018,1.0437735711366523,0.729905008819943,0.8175188338195829,0.30536783651897503,-2.041278516779757,-0.7529777181953905,1.3972191139540004,-0.030721730665128844,1.6393986254914577,-1.2420621205708267,-0.25434425711917075
1037,MT2019,1.6844667707511374,1.4507240631732488,0.12460757153660255,0.05994613990196951,-2.3724621336177742,-0.07001774513707237,0.5245682677650952,-0.030721730665128844,1.6393986254914577,-1.2420621205708267,-0.25489173363317763
1038,MT2020,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,-0.25660967717713035
1039,MT2021,1.0437735711366523,1.811133590349902,1.5104300961025623,-0.9217406465660511,-2.3724621336177742,-0.7529777181953905,0.5245682677650952,-0.030721730665128844,0.6993643991817066,-1.2420621205708267,-0.25602444366215743
1040,MT2022,1.0437735711366523,1.811133590349902,1.1639744649610722,-0.6763189499490456,-2.041278516779757,-0.9806310425481619,1.3972191139540004,-0.030721730665128844,1.6393986254914577,-1.2420621205708267,-0.25679846218196034
