,LocYear,d1: 0 to 4,d1: 12 to 14,d1: 15 to 17,d1: 5 to 11,d2: Female,d2: Male,d3: Foreign-born,d3: Native-born,d4: H or L,d4: AI or AN,d4: A,d4: B,d4: NH or PI,d4: 2 or more,d4: W,d5
546,IL2002,0.0660149809503154,0.0719289273325965,0.05998493090092837,0.07107132858045288,0.0679305126511964,0.06800261586762874,-0.1521468242040133,-0.12396250104178205,0.06810388226704336,-0.17963945839396403,0.03764877463183899,0.2619652874478622,-0.18125665858425677,-0.07190675805138926,0.1596888468862812,-0.15861263433746206
547,IL2002-2004,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,0.15929938652909428
548,IL2003,0.06564904426114987,0.07678546885919633,0.06047462508776565,0.06547583384704993,0.06669899725634024,0.06650746292572228,-0.1521468242040133,-0.12396250104178205,0.07685635352397481,-0.18052638187643852,0.04572914450610127,0.2544403163097543,-0.1830168076500484,-0.06080167201134015,0.15324233788750125,-0.15861263433746206
549,IL2004,0.06557082578516282,0.07736199868221698,0.06351022935821105,0.060120055911695794,0.0651532150316919,0.06507606650558609,-0.1521468242040133,-0.12396250104178205,0.08534075130736976,-0.181202133101181,0.052998435848442625,0.247343800882785,-0.18447348273897943,-0.04931587703673969,0.1465833600250125,-0.15861263433746206
550,IL2005,0.0632419591006239,0.07293691248068815,0.07201929046444099,0.056024299681417554,0.06356135198627488,0.0636192508186003,0.28841483854212174,0.18337891603788423,0.09319453815777887,-0.18114582049911912,0.0608963130530227,0.23987369297598143,-0.18495904110195643,-0.03817852752766081,0.14018429777684285,0.16487679040394615
551,IL2006,0.05855513946409359,0.06923845482516681,0.07647463311075518,0.0545454061172536,0.06208348983394439,0.06168051083470405,0.28094769171591605,0.1813265526517095,0.10131384540102413,-0.18155408686406768,0.06880432873925178,0.2322720874830357,-0.1865371057816317,-0.026095858376009477,0.13322837268980256,0.2206508291524648
552,IL2007,0.05759018288847451,0.06748186014652983,0.07735408389527927,0.05255197169137386,0.06114680433500166,0.060258907082944325,0.2622798246504019,0.17956738403498831,0.11065046152219508,-0.18127252385375833,0.07744991896544647,0.22399383547066978,-0.18720474853072508,-0.01229677267197403,0.12684319729547008,0.21089037237147404
553,IL2008,0.05615001959190901,0.06461114356588998,0.07399555628989145,0.05169595781641916,0.05943941164888967,0.0584014254111082,0.21747694369316778,0.17854120234190093,0.1195157789460819,-0.18262402630324326,0.08540355781909612,0.21527058169327978,-0.18775100168907422,0.0011990364231815173,0.1196002772291282,0.23459433883959446
554,IL2009,0.053246109538681405,0.05941483882114835,0.07087188201900721,0.05325055142207222,0.05795871039385778,0.0566897919916877,0.16894048932283087,0.17956738403498831,0.12791847814706572,-0.18304637081870728,0.09319244634594931,0.2061807021955862,-0.1884186444381676,0.014239930605017215,0.11309960950038322,0.23877739174573337
555,IL2010,0.051094118804866966,0.05425307562353757,0.06861266789427449,0.05385039196821958,0.056443284728862765,0.05498440921165644,0.1801412095621394,0.1720909174139232,0.13470660911314977,-0.18375027834448068,0.10103709652187207,0.19691229948491815,-0.18938976116412162,0.02629356263454175,0.10741988628097919,0.25969265627642785
556,IL2011,0.047405665645759244,0.051010566390143675,0.06288999169554596,0.051960907961631025,0.053344950111585875,0.05156510111109529,0.16520691590972802,0.16827938541102727,0.13554299835058364,-0.1843134043650994,0.11087649296223788,0.1852508148754513,-0.18878281321040036,0.03267527680863156,0.1017089176404415,0.24435479562058524
557,IL2012,0.042887074691251324,0.050685247818983876,0.056254135775955054,0.049173994477678895,0.05000682051229939,0.047915977835656376,0.14653904884421384,0.1641746586386778,0.1353290501878945,-0.18507362449293469,0.12060690072487681,0.17446017520732318,-0.18659780057700384,0.039098933492460075,0.09573733904289286,0.24017174271444633
558,IL2013,0.03791371601454737,0.04944552029105059,0.05006550056781248,0.04646140965765266,0.046350493017941904,0.0442316426249914,0.1540061956704195,0.15787097109542683,0.13373745967929784,-0.1863969706413887,0.13034744696916475,0.1650176035083874,-0.18520182028344492,0.044090092151366514,0.08976969505393143,0.23180563690216854
559,IL2014,0.03492726385098168,0.04568363179443439,0.04644588601076906,0.042935049391618546,0.042866040433276166,0.040838587209865065,0.07560115399525989,0.15552541293979857,0.13227862936711926,-0.18728389412386318,0.13684874832659347,0.15736200562907868,-0.18325958683153692,0.0488005586297139,0.08407932524658555,0.20670731946533513
560,IL2015,0.032170750423357805,0.04052375268121257,0.04549273125424649,0.0392103879299445,0.03947593341530272,0.03775243818875046,0.11293688812628828,0.15039450447436173,0.13077026928935392,-0.18798780164963658,0.1426074059032321,0.15033864117718188,-0.18192430133335014,0.054756395012610655,0.0786620635647041,0.2164677762463259
561,IL2016,0.02922242485361495,0.03777047736081768,0.04374632188384211,0.03460393069512745,0.03611640134949808,0.03439938686571526,0.09053544764767124,0.14584998554783196,0.12897290047630927,-0.1889873503362348,0.14677939110180038,0.1427274563898814,-0.18162082735648952,0.058915156170548856,0.07355054411480441,0.18160900202850175
562,IL2017,0.02555519680859417,0.03584117494652636,0.040199786688864966,0.030140371002396707,0.032537384805624556,0.030656087290145115,0.07933472740836273,0.1421850509296628,0.12618800004837016,-0.18955047635685351,0.15378254730085517,0.13552905210477553,-0.1822884701055829,0.06128652114423744,0.06797705532725475,0.18997510784077956
563,IL2018,0.02159435468537076,0.03329012468387945,0.03511483723090285,0.025360845919102752,0.0282228222695759,0.02649941209629983,0.06813400716905421,0.1369075450794992,0.12261062337104318,-0.19032477463520425,0.15672270697906857,0.12950890102530094,-0.1820456909240944,0.06318683947009128,0.06161571903200942,0.15511633362295538
564,IL2019,0.016054992966348484,0.030013701931484338,0.0326101514028193,0.020775782174271746,0.023891006724803425,0.02229023153158492,0.02333112621182014,0.13250962353769621,0.1186380298013024,-0.1909301351073694,0.15777710907056577,0.12342779079993262,-0.18046762624441912,0.06459352671978953,0.05557285458476329,0.11189145359285343
565,IL2020,0.01205641730697052,0.04675567581175056,0.04427286805667863,0.02550703476734077,0.02899658695196203,0.02833855855926085,-0.1521468242040133,-0.12396250104178205,0.13644729953464674,-0.19128208887025608,0.16719829314290985,0.1289863940604977,-0.17937511992772087,0.07196895573999647,0.0567648095391207,-0.15861263433746206
566,IL2021,0.0008542737610871088,0.041612753458029346,0.0424839852108853,0.02055416756005727,0.022870021714880995,0.02218001192368797,0.06440043375595136,0.12884468891952705,0.12875690984905985,-0.19221124680427698,0.16262330329879335,0.12195170862436348,-0.178950256360116,0.07255937722324138,0.049175412469541324,0.1258349632799831
567,IL2022,-0.00740583313774587,0.03327568003689745,0.041552691801989394,0.01571567324154535,0.01727546064553708,0.016386710983093074,0.06066686034284853,0.1166771059872054,0.12289963210632253,-0.19342196774860723,0.16382724799461348,0.11433965299212169,-0.1792537303369766,0.07245290777544311,0.04140780077571821,0.10352534778057564
568,IL2023,-0.013508839553076808,0.024473865799822987,0.043345322307375866,0.013590860845110237,0.013640972402728732,0.012682790435675148,0.13907190201800815,0.11154619752176857,0.12015200665660851,-0.19394285931767954,0.16879510400262918,0.10868961101271606,-0.18052832103979125,0.07445001650838629,0.035605178899855185,0.11607450649899233
569,IL2024,-0.017462999695939514,0.01897673558097798,0.04145650187243207,0.012227985822793717,0.010829605550807576,0.009779785148665305,0.16520691590972802,0.10920063936614031,0.11772351629443792,-0.19446375088675186,0.17959512157923885,0.10433538630602243,-0.1827133336731878,0.07559859600584633,0.030607300203856377,-0.15861263433746206
570,IN1990,-0.12063395563818918,-0.1302163708429204,-0.12841616294566477,-0.12168566184694447,-0.12444250015206756,-0.12374491500177744,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
571,IN1991,-0.11943866726896,-0.12588172069206147,-0.12836432032129297,-0.12071911494039518,-0.12301290274566068,-0.12228559905903597,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
572,IN1992,-0.11795251622520614,-0.1216745602515219,-0.1259976732882235,-0.12164561762209879,-0.12186415811417577,-0.12111235404567543,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
573,IN1993,-0.11657760050157455,-0.11848040918411122,-0.12393958356165612,-0.12178878943969774,-0.12067391890474748,-0.11988160314993386,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
574,IN1994,-0.11533042852013287,-0.11532393980447966,-0.11957918162503486,-0.12079728346149807,-0.11868479987365156,-0.11786327169114794,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
575,IN1995,-0.11485954543353749,-0.11510224587471247,-0.11474907301940643,-0.11892398171015538,-0.11697456808483818,-0.11613747015577848,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
576,IN1996,-0.11512368018661936,-0.11633443706508993,-0.11178842194082389,-0.11674650841529305,-0.11591732991734417,-0.11505319257639147,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
577,IN1997,-0.11399914219767998,-0.11526867332907029,-0.10892770845139181,-0.11340830115093115,-0.11365390988679101,-0.11277275097255005,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
578,IN1998,-0.11294221012768418,-0.11433919169718514,-0.10944925774477081,-0.11084217945465556,-0.1123014050383526,-0.11141907083548674,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
579,IN1999,-0.11159048480648091,-0.11237974393267053,-0.11099079505741674,-0.10809174461388477,-0.11078510580329562,-0.10992391789358029,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
580,IN2000,-0.11081969871899047,-0.11189113804780118,-0.11095456768134969,-0.10641509840510617,-0.10979819002578985,-0.1090090326416417,-0.1521468242040133,-0.12396250104178205,-0.19572228621635046,-0.19578709703520586,-0.19866909412497355,-0.10934383695026025,-0.20122524626168614,-0.17197513359414432,0.022073597073349185,-0.15861263433746206
581,IN2000-2002,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.17952789886815654
582,IN2001,-0.10988697287217009,-0.11026580124826149,-0.11087149456036836,-0.10656759559013494,-0.10924456499901908,-0.10859169828508672,-0.1521468242040133,-0.12396250104178205,-0.1920724020471336,-0.1958574877877832,-0.19590889249603013,-0.10749242060497412,-0.20140733064780253,-0.1641544687013265,0.02016623769881338,-0.15861263433746206
583,IN2001-2003,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.17673919693073062
584,IN2002,-0.1097002704797387,-0.10616414953350349,-0.1101925435640774,-0.10843431472917422,-0.10905390833299507,-0.10850543946151518,-0.1521468242040133,-0.12396250104178205,-0.18893466586640648,-0.19632206675479363,-0.1931968486549195,-0.10598934223622347,-0.20146802544317463,-0.1562241080138074,0.017833709149296103,-0.15861263433746206
585,IN2002-2004,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.1683730911184528
586,IN2003,-0.10931310867648623,-0.1035616009642251,-0.11005825242865645,-0.10942115802365901,-0.10876366467990696,-0.10841855557400473,-0.1521468242040133,-0.12396250104178205,-0.18519389202425726,-0.19727938098984546,-0.19022880815217136,-0.10468742904892209,-0.20171080462466315,-0.1482066359599079,0.015366709565122197,-0.15861263433746206
587,IN2004,-0.10846960692036463,-0.10240791329005416,-0.10870971958505736,-0.11008517903976452,-0.10847647852203572,-0.10791725429498761,-0.1521468242040133,-0.12396250104178205,-0.18115593958858758,-0.19761725660221668,-0.1875142296906485,-0.10330888150678288,-0.20080038269408126,-0.13978264419623324,0.01318115021871501,-0.15861263433746206
588,IN2005,-0.10816616640045508,-0.10385614615703195,-0.104030766583019,-0.10962988168877932,-0.10765706980391189,-0.10711196358700706,-0.12974538372539626,-0.04047529043988845,-0.17638729545647844,-0.19771580365582497,-0.18406968055039677,-0.10159244612740426,-0.200678993103337,-0.1306327243793886,0.01135664907207434,-0.16419003821231393
589,IN2006,-0.10804038794660656,-0.10489804482412482,-0.10085524968776297,-0.10813124028770517,-0.10662560195324587,-0.10617728464366921,-0.11854466348608775,-0.042820848595516714,-0.17129338884314502,-0.19843378933211384,-0.18062006216932056,-0.09972361288329136,-0.19952579199126663,-0.12072138669344123,0.009663841589322866,-0.1558239324000361
590,IN2007,-0.10668119452970604,-0.10631801642526827,-0.09944488046087702,-0.10732706448463976,-0.10592652751115782,-0.10551346674053182,-0.11854466348608775,-0.04179466690242935,-0.1666804826337571,-0.19878574309500055,-0.1772109977148404,-0.09878222950170419,-0.19904023362828963,-0.11060033645880032,0.007767591697856798,-0.1516408794938972
591,IN2008,-0.10562858609406128,-0.10622004403704254,-0.10106511862497894,-0.1068443395823904,-0.10557120288845326,-0.10543575045745891,-0.12601181031229344,-0.04194126428715611,-0.16252355663745122,-0.19970082287850596,-0.17423788797126774,-0.09828062281549309,-0.1973407793578701,-0.1017085243941939,0.005312164491880536,-0.14606347561904534
592,IN2009,-0.10615685560022504,-0.10747107607130955,-0.10249859841935594,-0.1057908473383337,-0.10577190561018988,-0.10561722735439322,-0.11481109007298491,-0.04208786167188288,-0.15877869786618143,-0.20024987074860923,-0.171424459313667,-0.09801849848815014,-0.19673383140414882,-0.09250375667999863,0.0022202564850338125,-0.1349086678693416
593,IN2010,-0.10680225629153524,-0.1079138359027143,-0.10397205324939311,-0.10546336237623953,-0.10602436735809798,-0.10610811090109494,-0.1036103698336764,-0.039595706131527846,-0.15599481867052248,-0.20160137319809415,-0.16854006128452317,-0.09838773674327776,-0.19770494813010284,-0.08469277082788972,-0.0005541054640695389,-0.13351431690062865
594,IN2011,-0.10831592137206847,-0.10748049649325433,-0.10556668240627523,-0.10596446373783588,-0.10672234983760857,-0.10701341183930335,-0.11107751665988207,-0.04062188782461521,-0.15452526541940242,-0.20350192351768231,-0.16492569257665052,-0.09911750480411961,-0.1973407793578701,-0.07997907800263936,-0.0034099369556843096,-0.12654256205706382
595,IN2012,-0.11044983145314219,-0.10568119590180101,-0.10730934411708647,-0.10683967689867549,-0.10760181649749255,-0.10795475813132305,-0.12974538372539626,-0.041061679978795514,-0.15342693010211292,-0.20462817555891977,-0.16061176863499607,-0.10005366311605873,-0.1980691169023356,-0.07551381388891829,-0.006329647974950079,-0.13351431690062865
596,IN2013,-0.11169896872292526,-0.1049664998902569,-0.10778592149534774,-0.10706046868635205,-0.10790974994433547,-0.10841272164390811,-0.1222782368991906,-0.041501472132975815,-0.15188946490436364,-0.20545878643933238,-0.15629784469334163,-0.10023131548409184,-0.19558063029207845,-0.0712066407734431,-0.00851312429328169,-0.12933126399448974
597,IN2014,-0.11193952001591054,-0.10633685726915783,-0.10736118674145827,-0.10753551387424744,-0.10834587979777185,-0.10879796938493166,-0.11854466348608775,-0.04238105644133641,-0.15056135232404283,-0.20673989813623997,-0.1518191704248907,-0.1003157874434017,-0.19394187081703104,-0.06678977186326669,-0.010693823240845866,-0.12654256205706382
598,IN2015,-0.11199415503180099,-0.10871896796492832,-0.10560603283200322,-0.10823299650289524,-0.10877611305328996,-0.10915113051042379,-0.14467967737780763,-0.04179466690242935,-0.1491801356651548,-0.20788022832799288,-0.14825042488443863,-0.10021564027514773,-0.1933956176586819,-0.06281168613189524,-0.012789349484875376,-0.12654256205706382
599,IN2016,-0.11163372114999134,-0.10943492003273174,-0.10471783750842846,-0.10915840208254828,-0.1091521849649662,-0.10924551516520133,-0.11481109007298491,-0.043260640749697016,-0.14755995065271427,-0.2090205585197458,-0.14320399564364308,-0.09966178289245631,-0.1921817217512394,-0.0579495813491079,-0.0149698169848756,-0.11538775430736009
600,IN2017,-0.11178111777559507,-0.10890423626317569,-0.10598204801118184,-0.10952949685115247,-0.10950598084006231,-0.10951366759499977,-0.10734394324677923,-0.04414022505805761,-0.1459484461146549,-0.2093302778310861,-0.13959469617659492,-0.09887628075536878,-0.18854003402891187,-0.053881157904453074,-0.017212080984451244,-0.11957080721349898
601,IN2018,-0.1117084021069639,-0.10795779787178995,-0.10759728929582625,-0.10969598208732596,-0.10973354584120439,-0.10960930237765515,-0.1222782368991906,-0.044580017212237914,-0.14414750298862974,-0.21014681056098322,-0.13396783886139346,-0.09762313488478236,-0.18787239127981847,-0.04950945785091835,-0.01952539938616043,-0.12375386011963789
602,IN2019,-0.11223313409411317,-0.10740010889265887,-0.10812446007859496,-0.11017267292829722,-0.11000391577538278,-0.10998246554919285,-0.11481109007298491,-0.04487321198169145,-0.14271420348345462,-0.21013273241046776,-0.12978571518117615,-0.0969517134350102,-0.18623363180477107,-0.04619922592846327,-0.021680407654125836,-0.1321199659319157
603,IN2020,-0.11318394059367429,-0.09770963485212665,-0.10180090912509925,-0.107071988257883,-0.10652885406888317,-0.10612207066239758,-0.1521468242040133,-0.12396250104178205,-0.1309940312204392,-0.2105973113774782,-0.125725253280747,-0.09414149680931014,-0.18362375560376967,-0.039307748943702994,-0.020636116245570373,-0.15861263433746206
604,IN2021,-0.11566334836516315,-0.09810340848941854,-0.10054481855146434,-0.10770474186554735,-0.10738255041193916,-0.10681422479743287,-0.10734394324677923,-0.04252765382606318,-0.13054979517857873,-0.21116043739809692,-0.12255697776543084,-0.09266018956409297,-0.1822884701055829,-0.034855390217593825,-0.02350930630448161,-0.11817645624478602
605,IN2022,-0.11606230189846392,-0.10057093101082171,-0.09834681620008628,-0.10773052376373568,-0.10753345964014374,-0.10698674244457593,-0.09240964959436787,-0.04545960152059851,-0.12893165263069845,-0.21163909451562285,-0.11611397267748394,-0.09022008203846187,-0.17992137308607,-0.030735345222491352,-0.026127904043044662,-0.12514821108835086
606,IN2023,-0.11689165357852757,-0.10454195287461207,-0.0959426925710854,-0.10743567758764587,-0.10781933544292202,-0.1074451226664536,-0.07747535594195652,-0.04428682244278438,-0.12729410666949553,-0.2122726112888189,-0.1121979841405532,-0.08806996587829656,-0.1777970552480456,-0.027892933600968034,-0.028812927232462197,-0.11259905236993416
607,IN2024,-0.11748988734964456,-0.10657236781777737,-0.09596080625911892,-0.10762383058931806,-0.10838977669338563,-0.10804060024560197,-0.051340342050236645,-0.04560619890532528,-0.12568004905073582,-0.2135959574372729,-0.10771170601086553,-0.0860626682885108,-0.17415536752571806,-0.026276533802576225,-0.03186178599241368,-0.15861263433746206
608,KS1990,-0.2023604713146035,-0.21218346218446685,-0.2156123340893781,-0.2030157567840446,-0.20693350271097435,-0.20643024803447457,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
609,KS1991,-0.20288205884040655,-0.209370524191755,-0.2142719211748975,-0.20189287283528956,-0.20595182835384038,-0.20540993533150412,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
610,KS1992,-0.2032778679123611,-0.20633212410049806,-0.21163107038159643,-0.20167921221094168,-0.205018855527661,-0.20445858801646163,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
611,KS1993,-0.2037247744811916,-0.20345073104165412,-0.2098671719330907,-0.20164739625147526,-0.2043381260568742,-0.20377643490444913,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
612,KS1994,-0.20431750544495275,-0.20095683133880557,-0.2072125797212815,-0.20173022745629304,-0.20367006335198592,-0.2030780301300246,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
613,KS1995,-0.20543732674187282,-0.20065537783657253,-0.20450926793476137,-0.2021438349293567,-0.20361917789587644,-0.20303260881712945,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
614,KS1996,-0.20580129814269696,-0.20078789177192913,-0.20191463827644243,-0.20237504918651364,-0.20338527951178512,-0.20280279364225168,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
615,KS1997,-0.2052341159273738,-0.20042865968176812,-0.19939433720005412,-0.20192167176411693,-0.2025628132984444,-0.20198250139973695,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
616,KS1998,-0.20418701029908493,-0.2001510712484619,-0.19845992074149726,-0.20142825011687454,-0.2018875436405449,-0.20129305587510365,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
617,KS1999,-0.2034492410557297,-0.19995261435949183,-0.19860483024576545,-0.20124750255404367,-0.20161302424857216,-0.2010090684921858,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
618,KS2000,-0.20282860299752095,-0.20020319758322302,-0.19868228187735706,-0.20129988917695824,-0.20148067838418438,-0.20095510463879204,-0.1521468242040133,-0.12396250104178205,-0.19687015129922672,-0.14999087340838838,-0.20233668986150352,-0.2090956416008457,-0.2060808298914562,-0.19956362596150629,-0.14861504673332362,-0.15861263433746206
619,KS2000-2002,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.19207705758657323
620,KS2001,-0.20290407006983005,-0.20041233095039718,-0.19859671031664697,-0.2020064228975232,-0.20181263500773133,-0.20125596874806084,-0.1521468242040133,-0.12396250104178205,-0.19482717612280862,-0.15093410949292474,-0.20143689961515374,-0.2095972482870568,-0.20286400573673355,-0.19592753300185048,-0.15043353024330153,-0.15861263433746206
621,KS2001-2003,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.19207705758657323
622,KS2002,-0.20215411603875827,-0.19980816788967184,-0.19857110130942718,-0.20321817211237417,-0.20194760158230504,-0.20144119602862867,-0.1521468242040133,-0.12396250104178205,-0.1929149186782483,-0.15173656407230643,-0.20033940897664823,-0.20983585980098363,-0.20341025889508266,-0.19132353597130136,-0.1520008931463905,-0.15861263433746206
623,KS2002-2004,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.19486575952399918
624,KS2003,-0.20149102775237565,-0.1998596661963033,-0.19955798500228802,-0.20365536727952502,-0.20213607432317413,-0.20158829440892215,-0.1521468242040133,-0.12396250104178205,-0.19081271202958214,-0.15239823714653342,-0.19882117134970873,-0.2100892756789132,-0.20219636298764015,-0.18694860957086365,-0.15369578365721756,-0.15861263433746206
625,KS2004,-0.20126855711213107,-0.20033508349044996,-0.1999177603232297,-0.2041007907120551,-0.20231843207360947,-0.20191249423857746,-0.1521468242040133,-0.12396250104178205,-0.1888422443450539,-0.1524545497485953,-0.197751561535738,-0.21059871996959634,-0.20189288901077954,-0.1828834124731118,-0.15539646035714344,-0.15861263433746206
626,KS2005,-0.20117147186806675,-0.20184611917039297,-0.1992975226605646,-0.20399135478251107,-0.20241146728520884,-0.2019835431729685,-0.16334754444332183,-0.17417210531069963,-0.18638771255973977,-0.1533696295321007,-0.19701145237536014,-0.21123530762171494,-0.19922231801440599,-0.17842460105319666,-0.15689994373258145,-0.18231660080558248
627,KS2006,-0.20108892975772866,-0.20247603138443404,-0.19958671705916878,-0.2034855907371998,-0.20232411027901226,-0.2019443724994626,-0.159613971030219,-0.17094696284671076,-0.18391633044180336,-0.1559740873774623,-0.1964867859500238,-0.2113241338057315,-0.19916162321903386,-0.1742916506704823,-0.15816225874638054,-0.17952789886815654
628,KS2007,-0.19989639279217744,-0.20288236558431896,-0.19966541791062475,-0.2025346775348711,-0.20166543845229012,-0.2013793146986752,-0.16708111785642465,-0.17036057330780371,-0.18088327056979048,-0.1577760906434422,-0.19505219079668865,-0.21131281282149408,-0.1966731366087767,-0.1685423004893761,-0.15873763739036745,-0.1697674420871658
629,KS2008,-0.19862092065861983,-0.2029947826195267,-0.20115136493930574,-0.20171267382348398,-0.20127211353189006,-0.20098698289967717,-0.17454826468263035,-0.16962758638416986,-0.17786603979811974,-0.1590994367918962,-0.1935897148188187,-0.21139902647068662,-0.19539854590596206,-0.16282198743039672,-0.15975670101445202,-0.17395049499330467
