,LocYear,educ4,educ6: A,educ6: B,educ6: G,educ6: H,educ6: N,educ13,educ16: 3y,educ16: 4y,educ16: 5-y,educ16: -3y,educ16: tot,Data,educ19
960,IN2013,-0.11718081634072425,-0.017193091182278887,-0.8254498877707205,-0.6289459057569671,0.45462299044672116,1.1190664890526054,-1.280007702617546,-0.12236100285916372,-0.1181807706468106,-0.1526015654330674,-0.016964816523008564,-0.1101774604802326,0.3319938931912943,0.4666959606267458
961,IN2014,-0.69199911654049,0.5823768885924313,-0.5480825288456607,-0.23753829795623344,0.22455256942381466,0.45051968138934484,-0.13546002260801102,-0.12194113852867139,-0.13253828423340622,-0.10625685361690837,-0.0310130920276857,-0.11772257587694941,-0.004029477331609247,0.3022420101431713
962,IN2015,-0.69199911654049,-0.017193091182278887,-0.5480825288456607,-0.23753829795623344,0.22455256942381466,0.45051968138934484,-1.280007702617546,-0.1121854673201728,-0.12831255022298294,-0.15800094933397915,-0.013873111103060316,-0.11155387752701965,-0.34005284785451373,0.4666959606267458
963,IN2016,-0.69199911654049,-0.017193091182278887,-0.2707151699206001,-0.23753829795623344,-0.0055178515990918844,0.45051968138934484,-0.13546002260801102,-0.10857957365829737,-0.14005809436219094,-0.2189689925484408,0.018074511569738258,-0.11358493194971761,-0.6760762183774182,0.3022420101431713
964,IN2017,-0.69199911654049,0.5823768885924313,0.28401954792952033,0.15386930984450026,-0.2355882726219984,0.1162462775577148,-0.4215969426103944,-0.11574196517846089,-0.1468957978200018,-0.1926469960314961,0.03152614216881135,-0.11640490833825694,-0.34005284785451373,0.4666959606267458
965,IN2018,-0.69199911654049,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,0.22455256942381466,0.1162462775577148,-0.13546002260801102,-0.1933180747123699,-0.2169032337092189,-0.24506601473618084,-0.12072678965214893,-0.20359757113746824,-0.6760762183774182,0.3022420101431713
966,IN2019,-0.69199911654049,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,0.45462299044672116,-0.21802712627391574,0.15067689739437315,-0.12295375250221174,-0.15130453605922295,-0.20052109755365904,0.01910508004305434,-0.12329538635906283,-0.6760762183774182,0.3022420101431713
967,IN2020,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-0.004029477331609247,-0.02666589082397953
968,IN2021,-0.69199911654049,-0.017193091182278887,0.5613869068545809,-0.23753829795623344,0.22455256942381466,-0.5523005301055458,-0.13546002260801102,-0.1798577182348212,-0.19179838086776724,-0.20997001938025459,-0.029006195527017536,-0.1708573095550519,-0.34005284785451373,0.4666959606267458
969,IN2022,-0.11718081634072425,-0.6167630709569882,0.5613869068545809,0.15386930984450026,-0.2355882726219984,0.1162462775577148,3.870456857425363,-0.1569133674685043,-0.18719000165167574,-0.1937718676775194,-0.015500324481980448,-0.1598291876070142,-0.6760762183774182,-0.19111984130755494
970,IN2023,-0.11718081634072425,-0.6167630709569882,0.5613869068545809,0.5452769176452344,-0.2355882726219984,-0.21802712627391574,-0.13546002260801102,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-1.3481229594232262,0.1377880596595959
971,IN2024,0.4576374838590417,-1.2163330507316976,0.5613869068545809,0.5452769176452344,-0.2355882726219984,-0.21802712627391574,2.15363533741106,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-0.004029477331609247,-0.02666589082397953
1002,KS1988,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.25405021522299776,-0.2277836669486552,-0.14180279763124395,-0.2148882038456605,-0.24044190549963376,-0.004029477331609247,-0.02666589082397953
1003,KS1989,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.24918472856964533,-0.22305883049605596,-0.2266181197413991,-0.21526788696740856,-0.23962780517318044,-0.004029477331609247,-0.02666589082397953
1004,KS1990,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.24869077053377198,-0.2230754672441285,-0.22031883852366874,-0.21494244429162454,-0.23918298746903585,-0.004029477331609247,-0.02666589082397953
1005,KS1991,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.24599869923826223,-0.22101251048313444,-0.2290928373626503,-0.21570181053512058,-0.23767228583231836,-0.004029477331609247,-0.02666589082397953
1006,KS1992,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.23984892169163907,-0.21294368766795616,-0.22234360748651064,-0.2148882038456605,-0.23113430486007988,-0.004029477331609247,-0.02666589082397953
1007,KS1993,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.23421780008268292,-0.21033171822056854,-0.2331423752883341,-0.21293554779095636,-0.2280037953573264,-0.004029477331609247,-0.02666589082397953
1008,KS1994,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.2280433246342661,-0.2048415913566328,-0.2275180170582177,-0.21157953664185625,-0.22271633962881518,-0.004029477331609247,-0.02666589082397953
1009,KS1995,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.2232025358827073,-0.20161406223056147,-0.21761914657321285,-0.20913871657347607,-0.21869619471777252,-0.004029477331609247,-0.02666589082397953
1010,KS1996,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.2175467163719575,-0.2010151392999503,-0.23089263199628754,-0.2120677006555323,-0.21742049111343328,-0.004029477331609247,-0.02666589082397953
1011,KS1997,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.21892979887240288,-0.20199670743622972,-0.22931781169185494,-0.20566732803177978,-0.21733656324472678,-0.004029477331609247,-0.02666589082397953
1012,KS1998,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.20835909690471327,-0.20635553543123325,-0.22999273467946893,-0.19552436463651096,-0.2143990878399983,-0.004029477331609247,-0.02666589082397953
1013,KS1999,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.20658084797556922,-0.2082687614595745,-0.21424453163514304,-0.18532716079527814,-0.21259463866280798,-0.004029477331609247,-0.02666589082397953
1014,KS2000,-1.2668174167402557,-0.6167630709569882,1.116121624704702,-0.23753829795623344,-0.2355882726219984,-0.21802712627391574,-0.13546002260801102,-0.19235485654241685,-0.20712082584256974,-0.201870943528887,-0.15576611774489577,-0.2021456190088453,-2.0201697004690344,-0.02666589082397953
1015,KS2001,-0.11718081634072425,-0.017193091182278887,0.5613869068545809,-0.23753829795623344,0.22455256942381466,-0.5523005301055458,-0.13546002260801102,-0.18850198386260475,-0.2031113695570894,-0.22121873584048735,-0.14339929606510277,-0.19762190688556347,-1.3481229594232262,-0.19111984130755494
1016,KS2002,-0.69199911654049,-0.017193091182278887,0.28401954792952033,-1.0203535135577013,0.45462299044672116,-0.21802712627391574,-0.13546002260801102,-0.17793128189491517,-0.2032111900455246,-0.22796796571662703,-0.11991318296268887,-0.19069785771727496,-1.0120995889003221,-0.19111984130755494
1017,KS2003,-0.69199911654049,-0.017193091182278887,0.8387542657796415,-0.6289459057569671,-0.0055178515990918844,-0.21802712627391574,1.581361497406293,-0.17748671966262913,-0.2001999386443962,-0.21874401821923614,-0.11915381671919281,-0.18856608985212917,-1.0120995889003221,0.1377880596595959
1018,KS2004,-0.69199911654049,0.5823768885924313,0.5613869068545809,0.15386930984450026,-0.2355882726219984,-0.21802712627391574,-0.13546002260801102,-0.18173475877113993,-0.19562483292444974,-0.23201750364231083,-0.11459761925821643,-0.18749181313268562,-1.6841463299461306,0.3022420101431713
1019,KS2005,-0.11718081634072425,-0.6167630709569882,0.006652189004460531,-0.23753829795623344,0.22455256942381466,0.45051968138934484,-0.7077338626127785,-0.17840054202899483,-0.20018330189632366,-0.23021770900867358,-0.11020414313513209,-0.18791145247621827,-0.004029477331609247,-0.35557379179113036
1020,KS2006,-0.11718081634072425,-0.6167630709569882,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,0.45051968138934484,-0.13546002260801102,-0.17237425399134002,-0.1947929955208231,-0.1856727918261518,-0.09756611922551907,-0.17952705839243618,-1.0120995889003221,0.4666959606267458
1021,KS2007,-0.11718081634072425,0.5823768885924313,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,0.1162462775577148,-0.13546002260801102,-0.1637052904617628,-0.1965232173203665,-0.22684309407060374,-0.0782022800163695,-0.17599369511989138,-1.0120995889003221,0.6311499111103213
1022,KS2008,-0.11718081634072425,0.5823768885924313,0.28401954792952033,-0.6289459057569671,-0.2355882726219984,0.45051968138934484,-0.13546002260801102,-0.1623222079613174,-0.1989189090428112,-0.19647155962797525,-0.0732663994336451,-0.1748354905317413,-1.3481229594232262,0.4666959606267458
1023,KS2009,-0.69199911654049,-0.6167630709569882,0.006652189004460531,0.15386930984450026,-0.2355882726219984,0.45051968138934484,-0.9938707826151627,-0.1594078555496647,-0.20332764728203231,-0.1998461745660451,-0.06193014622716819,-0.17444102954882063,-0.34005284785451373,0.7956038615938966
1024,KS2010,-0.11718081634072425,-0.017193091182278887,0.5613869068545809,-0.23753829795623344,-0.2355882726219984,0.1162462775577148,-0.13546002260801102,-0.1692129225617506,-0.19725523423555794,-0.1998461745660451,-0.024233036282185153,-0.16887661185357786,-1.0120995889003221,0.7956038615938966
1025,KS2011,-0.11718081634072425,-0.017193091182278887,0.5613869068545809,0.15386930984450026,-0.2355882726219984,-0.21802712627391574,-0.4215969426103944,-0.1649648834532398,-0.20665499689653885,-0.19039725273944955,-0.01788690410439664,-0.17084052398131058,-0.6760762183774182,0.9600578120774721
1026,KS2012,-0.11718081634072425,0.5823768885924313,0.28401954792952033,0.15386930984450026,-0.4656586936449049,0.1162462775577148,-0.13546002260801102,-0.158345845772537,-0.20277863459563875,-0.2023208921872963,-0.027650184377917428,-0.16859125709997566,-0.6760762183774182,0.7956038615938966
1027,KS2013,-0.69199911654049,0.5823768885924313,0.5613869068545809,0.15386930984450026,-0.4656586936449049,0.1162462775577148,0.4368138173967573,-0.16009939679988736,-0.20332764728203231,-0.2412414511397017,-0.01788690410439664,-0.16940535742642898,-1.0120995889003221,0.7956038615938966
1028,KS2014,-0.11718081634072425,-0.017193091182278887,0.28401954792952033,0.5452769176452344,-0.2355882726219984,-0.21802712627391574,-0.13546002260801102,-0.18094442591374257,-0.21718605842645197,-0.24169139979811102,-0.012408619062032198,-0.182649175108319,-0.6760762183774182,0.6311499111103213
1029,KS2015,-0.11718081634072425,1.1819468683671406,0.8387542657796415,0.5452769176452344,-1.1558699567136232,0.1162462775577148,-0.7077338626127785,-0.17452297144738907,-0.20978270553417497,-0.23809181053083653,-0.014469756008664365,-0.17691690167566318,-0.34005284785451373,0.4666959606267458
1030,KS2016,-0.69199911654049,0.5823768885924313,0.5613869068545809,0.9366845254459681,-0.6957291146678102,-0.21802712627391574,-0.13546002260801102,-0.17410310711689672,-0.21362579433893,-0.23944165650606444,-0.015229122252160426,-0.1788808138033959,-1.0120995889003221,0.6311499111103213
1031,KS2017,-0.69199911654049,1.1819468683671406,0.5613869068545809,0.9366845254459681,-1.1558699567136232,-0.21802712627391574,0.4368138173967573,-0.19176210689936884,-0.21523955890196564,-0.2225685818157153,-0.003187743248151455,-0.18320309904178209,-1.3481229594232262,0.7956038615938966
1032,KS2018,-0.69199911654049,1.1819468683671406,1.116121624704702,0.9366845254459681,-1.1558699567136232,-0.8865739339371759,-0.13546002260801102,-0.18986036846125645,-0.21928228868359106,-0.21581935193957563,-0.06936108732423679,-0.1945837180383872,-1.3481229594232262,0.7956038615938966
1033,KS2019,-0.11718081634072425,1.1819468683671406,0.8387542657796415,0.9366845254459681,-1.1558699567136232,-0.8865739339371759,0.15067689739437315,-0.20339481864418613,-0.22329174496907142,-0.15890084665079776,-0.0310130920276857,-0.19314855148350557,-1.3481229594232262,0.4666959606267458
1034,KS2020,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-0.004029477331609247,-0.02666589082397953
1035,KS2021,-0.69199911654049,0.5823768885924313,0.8387542657796415,0.9366845254459681,-0.9257995356907167,-0.5523005301055458,-0.13546002260801102,-0.21117465770919133,-0.23527020358129488,-0.2335923239467434,-0.05639762073883975,-0.20854931539115334,-0.6760762183774182,0.1377880596595959
1036,KS2022,-0.11718081634072425,1.1819468683671406,0.8387542657796415,1.328092133246702,-0.9257995356907167,-1.2208473377688065,3.5843199374229804,-0.21003855422668263,-0.23169330274570038,-0.20457063547934284,-0.05688578475251579,-0.20696307867259997,-1.0120995889003221,0.1377880596595959
1037,KS2023,-0.11718081634072425,0.5823768885924313,0.8387542657796415,1.328092133246702,-0.9257995356907167,-0.8865739339371759,-0.13546002260801102,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-1.6841463299461306,0.3022420101431713
1038,KS2024,-0.11718081634072425,0.5823768885924313,0.8387542657796415,1.328092133246702,-0.6957291146678102,-1.2208473377688065,1.8674984174086773,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-0.004029477331609247,-0.02666589082397953
1039,KY1988,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.19062600341686015,-0.14914175880979372,-0.09230844520621972,-0.2034434697472556,-0.1755992341369707,-0.004029477331609247,-0.02666589082397953
1040,KY1989,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.19245364814959154,-0.1437680891823657,-0.15642612902954656,-0.2036061910851476,-0.17592655282492614,-0.004029477331609247,-0.02666589082397953
1041,KY1990,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.1951210215433076,-0.14481620431093525,-0.18364802286330986,-0.20387739331496763,-0.17841921052551002,-0.004029477331609247,-0.02666589082397953
1042,KY1991,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.17822765671643917,-0.13388586082728135,-0.17172438341546314,-0.20322650796339958,-0.16661895218537226,-0.004029477331609247,-0.02666589082397953
1043,KY1992,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.14849138295686373,-0.13648119352659643,-0.1870226378013797,-0.2021959394900835,-0.15823455810159018,-0.004029477331609247,-0.02666589082397953
1044,KY1993,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.1559254513967576,-0.1257338542717404,-0.22234360748651064,-0.20035176432730736,-0.15637135941630528,-0.004029477331609247,-0.02666589082397953
1045,KY1994,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.15362854652994654,-0.10901392245884514,-0.2234684791325339,-0.20252138216586754,-0.14753375484150794,-0.004029477331609247,-0.02666589082397953
1046,KY1995,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.13947664880217517,-0.10581966682891888,-0.24236632278572498,-0.20246714171990352,-0.14180987419572277,-0.004029477331609247,-0.02666589082397953
1047,KY1996,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.14787393541202204,-0.09395766545320317,-0.2376418618724272,-0.20230442038201152,-0.13847793780807363,-0.004029477331609247,-0.02666589082397953
1048,KY1997,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.14379878161606693,-0.09590416497768947,-0.23809181053083653,-0.20154505413851545,-0.13797437059583448,-0.004029477331609247,-0.02666589082397953
1049,KY1998,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.13601894255106176,-0.10071218517065139,-0.23876673351845049,-0.18798494264751436,-0.13568313978014626,-0.004029477331609247,-0.02666589082397953
1050,KY1999,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.13391962089860002,-0.09562134026045642,-0.22729304272901305,-0.18294058117286194,-0.13119299880434707,-0.004029477331609247,-0.02666589082397953
1051,KY2000,-1.2668174167402557,-1.8159030305064077,-1.934919323470962,-1.4117611213584351,2.0651159376070645,1.7876132967158656,-0.13546002260801102,-0.1284366867004059,-0.0947895028568298,-0.2356170929095853,-0.17079072127692496,-0.12734070963071745,3.020180857374528,-2.493475148077609
1052,KY2001,-1.2668174167402557,-1.8159030305064077,-1.6575519645459014,-1.0203535135577013,1.6049750955612538,1.7876132967158656,-0.13546002260801102,-0.11771779732195428,-0.10200985152030893,-0.23831678486004118,-0.1535964999063356,-0.12478090963516836,1.6760873752829113,-2.1645672471104582
1053,KY2002,-0.69199911654049,-0.6167630709569882,-1.6575519645459014,-1.0203535135577013,1.6049750955612538,1.1190664890526054,-0.13546002260801102,-0.10452911776413594,-0.10007998874389515,-0.23224247797151548,-0.14828093620186317,-0.1182764998104125,2.0121107458058156,-1.8356593461433073
1054,KY2003,-0.69199911654049,-1.2163330507316976,-1.934919323470962,-1.0203535135577013,2.5252567796528775,0.7847930852209749,0.7229507373991406,-0.10709769955067734,-0.10167711655885828,-0.1942218163359287,-0.1291882992225336,-0.11558241522493297,1.6760873752829113,-1.5067514451761574
1055,KY2004,-0.69199911654049,-1.2163330507316976,-1.934919323470962,-1.0203535135577013,1.8350455165841577,1.453339892884236,-0.13546002260801102,-0.10485019048745362,-0.09938124532484878,-0.2326924266299248,-0.12316760972052913,-0.11416403424379265,1.3400640047600068,-1.3422974946925819
1056,KY2005,-0.69199911654049,-0.017193091182278887,-1.934919323470962,-0.6289459057569671,1.6049750955612538,1.1190664890526054,-1.280007702617546,-0.09571196682379671,-0.10462182096769655,-0.23741688754322254,-0.12289640749070911,-0.11383671555583719,2.348134116328719,-1.3422974946925819
1057,KY2006,-1.2668174167402557,-0.017193091182278887,-2.2122866823960226,-0.6289459057569671,1.6049750955612538,1.1190664890526054,-0.13546002260801102,-0.09210607316192128,-0.09778411750988565,-0.23201750364231083,-0.12181159857142902,-0.1087926506465749,1.3400640047600068,-0.5200277422747058
1058,KY2007,-0.69199911654049,-1.2163330507316976,-1.934919323470962,-0.6289459057569671,1.8350455165841577,1.1190664890526054,-0.7077338626127785,-0.09143922981349227,-0.09963079654593678,-0.2392166821768598,-0.12219128169317706,-0.10982496343166519,1.3400640047600068,-0.5200277422747058
1059,KY2008,-0.69199911654049,-0.017193091182278887,-1.934919323470962,-0.23753829795623344,1.3749046745383473,1.1190664890526054,-0.13546002260801102,-0.0914886256170796,-0.09951433930942905,-0.23629201589719928,-0.11611635174520857,-0.10873390113848033,1.6760873752829113,-0.5200277422747058
1060,KY2009,-1.2668174167402557,-0.6167630709569882,-1.3801846056208416,-0.23753829795623344,1.1448342535154408,0.7847930852209749,-1.5661446226199303,-0.09981181852154548,-0.09613707945070493,-0.24236632278572498,-0.11720116066448864,-0.11025299556206847,2.348134116328719,-0.5200277422747058
1061,KY2010,-1.2668174167402557,-0.017193091182278887,-1.3801846056208416,-0.6289459057569671,1.3749046745383473,0.7847930852209749,-0.13546002260801102,-0.08924111655385587,-0.09916496759990585,-0.24011657949367843,-0.08205335167981381,-0.1026659162309984,2.348134116328719,-0.8489356432418557
1062,KY2011,-0.69199911654049,-0.017193091182278887,-1.934919323470962,-0.23753829795623344,1.1448342535154408,0.7847930852209749,-0.7077338626127785,-0.09373613468030333,-0.0987823223942376,-0.22234360748651064,-0.06366584049801634,-0.10049218443149933,1.3400640047600068,-0.02666589082397953
1063,KY2012,-1.2668174167402557,-0.017193091182278887,-1.6575519645459014,0.15386930984450026,1.3749046745383473,0.45051968138934484,-0.13546002260801102,-0.09739142414576608,-0.0960705324584148,-0.23809181053083653,-0.05813331500968789,-0.10009772344857866,2.0121107458058156,-0.19111984130755494
1064,KY2013,-1.2668174167402557,0.5823768885924313,-1.3801846056208416,-0.23753829795623344,0.6846934114696277,0.45051968138934484,-0.4215969426103944,-0.09576136262738405,-0.09329219553030187,-0.23989160516447378,-0.04761066849267104,-0.09658114574977517,1.004040634237103,-0.02666589082397953
1065,KY2014,-0.69199911654049,0.5823768885924313,-1.102817246695781,0.15386930984450026,0.9147638324925342,0.45051968138934484,-0.13546002260801102,-0.10309663946010324,-0.10497119267721973,-0.23021770900867358,-0.057102746536371804,-0.10607338770048341,1.004040634237103,-0.19111984130755494
1066,KY2015,-0.69199911654049,-0.017193091182278887,-1.102817246695781,0.15386930984450026,1.1448342535154408,-0.21802712627391574,-0.7077338626127785,-0.08331362012337573,-0.12402026922026953,-0.2311176063254922,-0.03659985796197815,-0.10582160409436382,0.6680172637141988,-0.35557379179113036
1067,KY2016,-0.69199911654049,0.5823768885924313,-1.3801846056208416,0.15386930984450026,0.6846934114696277,0.1162462775577148,-0.13546002260801102,-0.09373613468030333,-0.1263993241946417,-0.21626930059798494,-0.011106848358896094,-0.10606499491361275,0.6680172637141988,-0.02666589082397953
1068,KY2017,-0.69199911654049,-0.017193091182278887,-1.102817246695781,0.15386930984450026,1.3749046745383473,-0.5523005301055458,0.15067689739437315,-0.10443032615696127,-0.13004277202252632,-0.21266971133071044,0.005111044984341214,-0.10889336408902273,0.6680172637141988,-0.19111984130755494
1069,KY2018,-0.69199911654049,0.5823768885924313,-1.102817246695781,0.5452769176452344,0.6846934114696277,-0.21802712627391574,-0.13546002260801102,-0.12589280281565815,-0.14654642611047863,-0.2032207895041149,-0.050756614358583294,-0.13280441388351238,0.6680172637141988,-0.02666589082397953
1070,KY2019,-0.69199911654049,-0.017193091182278887,-0.5480825288456607,0.15386930984450026,0.9147638324925342,-0.5523005301055458,1.581361497406293,-0.12433683500265712,-0.1532676723317818,-0.21424453163514304,0.017315145326242197,-0.12554465324039776,0.3319938931912943,-0.19111984130755494
1071,KY2020,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-0.004029477331609247,-0.02666589082397953
1072,KY2021,-0.11718081634072425,0.5823768885924313,-0.2707151699206001,0.5452769176452344,0.22455256942381466,-0.21802712627391574,-0.13546002260801102,-0.15888919961199766,-0.17584373946620852,-0.24461606607777153,0.0010430115370408863,-0.15232603614465065,0.6680172637141988,-0.19111984130755494
1073,KY2022,-0.69199911654049,-0.017193091182278887,-0.5480825288456607,0.9366845254459681,0.45462299044672116,-0.8865739339371759,3.870456857425363,-0.1315239244246143,-0.17248311635555694,-0.24304124577333894,0.024854567315238805,-0.13897311223344214,0.6680172637141988,-0.6844816927582803
1074,KY2023,-0.69199911654049,0.5823768885924313,-0.5480825288456607,0.9366845254459681,0.45462299044672116,-0.8865739339371759,-0.13546002260801102,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-0.004029477331609247,-0.5200277422747058
1075,KY2024,-0.11718081634072425,-0.017193091182278887,-0.8254498877707205,0.9366845254459681,0.9147638324925342,-0.8865739339371759,2.439772257413444,-0.17220136867878433,-0.16898939926032508,-0.19050973990405187,-0.15950870851641205,-0.1682009925104903,-0.004029477331609247,-0.02666589082397953
1091,LA1988,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.21727503945222718,-0.144184007884179,0.04110133201214103,-0.21016928504679214,-0.17821778364061436,-0.004029477331609247,-0.02666589082397953
1092,LA1989,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.2213995890517696,-0.139841816637248,0.07574737870965798,-0.21130833441203623,-0.17631262102097617,-0.004029477331609247,-0.02666589082397953
1093,LA1990,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.22248629673069095,-0.15163727102067362,0.22513033330154927,-0.21185073887167627,-0.1771435069211708,-0.004029477331609247,-0.02666589082397953
1094,LA1991,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.21310109404909738,-0.12102565456721366,0.17473608355970643,-0.21266434556113634,-0.16051739613040772,-0.004029477331609247,-0.02666589082397953
1095,LA1992,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.1935403558285129,-0.10949638815294858,0.22220566702188874,-0.21185073887167627,-0.1461573377947209,-0.004029477331609247,-0.02666589082397953
1096,LA1993,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.18010469725275788,-0.10397298779286777,0.31939457723829995,-0.20729454141069992,-0.13447457847077227,-0.004029477331609247,-0.02666589082397953
1097,LA1994,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.14029167956136618,-0.0910628712885825,0.25730166237781504,-0.2046367595584637,-0.11633776604329171,-0.004029477331609247,-0.02666589082397953
1098,LA1995,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.11549498616052421,-0.07113204709768847,0.25550186774417777,-0.20778270542437596,-0.09841077328757745,-0.004029477331609247,-0.02666589082397953
1099,LA1996,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.11507512183003188,-0.07159787604371938,0.23480422945734947,-0.20284682484165156,-0.0985114867300253,-0.004029477331609247,-0.02666589082397953
1100,LA1997,-0.11718081634072425,-0.017193091182278887,0.006652189004460531,-0.23753829795623344,-0.0055178515990918844,-0.21802712627391574,-0.13546002260801102,-0.10070094298611751,-0.07525796061967654,0.20915715592801873,-0.20376891242303963,-0.0965727529629045,-0.004029477331609247,-0.02666589082397953
