,LocYear,hth1_2,hth3_4,hth5_6,hth7,hth8_9,hth10,hth11,hth28,hth30,hth31,hth32,hth33,target
596,CO2020,0.35715164621508616,-1.640835854510204,-1.6408358545102042,-1.9926440055402463,0.7490250329898112,0.16100065238398406,-0.19788181247151332,-0.15688965845749805,-0.5963727246382139,-0.12260608358581848,-0.1728995041872489,-0.23545968856451852,Medium
597,CO2021,0.2804030661231549,-1.9043661258669102,-1.9043661258669102,-1.9926440055402463,0.10035799830085473,0.3173833798890997,-0.17622040768863764,-0.1508949612693872,-0.5963727246382139,-0.12774068294562102,-0.17029246521690936,-0.23841965755185748,Medium
598,CO2022,0.7217074016517597,-2.167896397223616,-2.1678963972236165,-1.9926440055402463,0.7490250329898112,0.7865315624044467,-0.16440509598888728,-0.14628194150009746,-0.03801672963253273,-0.12488812774573071,-0.17130661233526825,-0.2394123300780992,Medium
599,CO2023,-0.13212055187097563,-2.167896397223616,-2.1678963972236165,-1.8489960117461117,1.3976920676787685,0.16100065238398406,-0.18212806353851282,-0.15013726720100146,-0.5963727246382139,-0.13686885958526995,-0.1728995041872489,-0.23950257303503025,Medium
600,CO2024,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.02466649056059994,-0.09424211210583246,-0.15176480262624725,-0.17096915804430413,-0.17511888633807304,-0.03801672963253273,-0.17109952198395353,-0.17871203643452138,-0.17819150809606432,Medium
601,CT1990,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.475511227881361,-0.09424211210583246,-0.15176480262624725,-0.19722540626597163,-0.20950482597099135,-1.7689203141501453,-0.20418916230268097,-0.19327382730184056,-0.20270149519854172,Medium
602,CT1991,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.2744040365695721,-0.09424211210583246,-0.15176480262624725,-0.188035719388388,-0.20854656582567996,-1.5455779161478724,-0.2053301843826371,-0.196063627767008,-0.2051380550356805,Medium
603,CT1992,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.1738504409136785,-0.09424211210583246,-0.15176480262624725,-0.20969712417126368,-0.21050765635561958,-1.657249115149009,-0.21445836102228605,-0.1978428646725387,-0.20878387049569555,Medium
604,CT1993,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.01583764774013,-0.09424211210583246,-0.15176480262624725,-0.1729383766609292,-0.21177790817614864,-1.378071117646168,-0.20247762918274678,-0.19940708805474242,-0.20961410569946134,Medium
605,CT1994,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.9152840520842356,-0.09424211210583246,-0.15176480262624725,-0.18212806353851282,-0.21313730047531132,-1.6014135156484406,-0.20133660710279067,-0.20127949748704815,-0.20743022614172957,Medium
606,CT1995,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.9009192527048221,-0.09424211210583246,-0.15176480262624725,-0.198538218677055,-0.21284759391975205,-1.3222355181455998,-0.2110352947824177,-0.2036464380230059,-0.20851314162490237,Medium
607,CT1996,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.8003656570489277,-0.09424211210583246,-0.15176480262624725,-0.18278446974405452,-0.21186704865478226,-1.4339067171467361,-0.21731091622217633,-0.20340454780926304,-0.21100384723619975,Medium
608,CT1997,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.5992584657371388,-0.09424211210583246,-0.15176480262624725,-0.20116384349922176,-0.21315958559496972,-1.0430575206427595,-0.22358653766193498,-0.20584136774030207,-0.2124477345470968,Medium
609,CT1998,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.8147304564283412,-0.09424211210583246,-0.15176480262624725,-0.21232274899343045,-0.2073431693641261,-0.9872219211421913,-0.22016347142206663,-0.20456741261458974,-0.21141896483808267,Medium
610,CT1999,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.130756042775438,-0.09424211210583246,-0.15176480262624725,-0.21166634278788876,-0.20983910276586742,-1.0430575206427595,-0.22815062598175948,-0.20548122008872938,-0.21446917678235267,Medium
611,CT2000,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.0876616446371976,-0.09424211210583246,-0.15176480262624725,-0.2142919676100555,-0.21195618913341588,-1.0430575206427595,-0.22415704870191305,-0.20599008542726988,-0.21643647324344992,Medium
612,CT2001,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.102026444016611,-0.09424211210583246,-0.15176480262624725,-0.2201996234599307,-0.21320415583428654,-1.2663999186450314,-0.21331733894232993,-0.20666737802574986,-0.21997399715514768,Medium
613,CT2002,0.23243520356569788,-0.05965422636996764,-0.059654226369968005,-1.1163912433960246,-0.09424211210583246,-0.15176480262624725,-0.22216884207655574,-0.21064136707357,-1.098893120143327,-0.2195929603820886,-0.20782665927235444,-0.22322274360466604,Medium
614,CT2003,1.7961875229387962,-0.05965422636996764,-0.059654226369968005,-0.9871080489813031,-0.09424211210583246,-0.15176480262624725,-0.219543217254389,-0.21153277185990618,-1.3222355181455998,-0.22872113702173752,-0.20626422766951177,-0.22432370767922505,Medium
615,CT2003,1.7961875229387962,-0.05965422636996764,-0.059654226369968005,-0.9871080489813031,-2.169976623110494,-0.15176480262624725,-0.219543217254389,-0.21153277185990618,-1.3222355181455998,-0.22872113702173752,-0.20626422766951177,-0.22432370767922505,Medium
616,CT2003,1.7961875229387962,-0.05965422636996764,-1.2982465017464864,-0.9871080489813031,-0.09424211210583246,-0.15176480262624725,-0.219543217254389,-0.21153277185990618,-1.3222355181455998,-0.22872113702173752,-0.20626422766951177,-0.22432370767922505,Medium
617,CT2003,1.7961875229387962,-0.05965422636996764,-1.2982465017464864,-0.9871080489813031,-2.169976623110494,-0.15176480262624725,-0.219543217254389,-0.21153277185990618,-1.3222355181455998,-0.22872113702173752,-0.20626422766951177,-0.22432370767922505,Medium
618,CT2003,1.7961875229387962,-1.2982465017464861,-0.059654226369968005,-0.9871080489813031,-0.09424211210583246,-0.15176480262624725,-0.219543217254389,-0.21153277185990618,-1.3222355181455998,-0.22872113702173752,-0.20626422766951177,-0.22432370767922505,Medium
619,CT2003,1.7961875229387962,-1.2982465017464861,-0.059654226369968005,-0.9871080489813031,-2.169976623110494,-0.15176480262624725,-0.219543217254389,-0.21153277185990618,-1.3222355181455998,-0.22872113702173752,-0.20626422766951177,-0.22432370767922505,Medium
620,CT2003,1.7961875229387962,-1.2982465017464861,-1.2982465017464864,-0.9871080489813031,-0.09424211210583246,-0.15176480262624725,-0.219543217254389,-0.21153277185990618,-1.3222355181455998,-0.22872113702173752,-0.20626422766951177,-0.22432370767922505,Medium
621,CT2003,1.7961875229387962,-1.2982465017464861,-1.2982465017464864,-0.9871080489813031,-2.169976623110494,-0.15176480262624725,-0.219543217254389,-0.21153277185990618,-1.3222355181455998,-0.22872113702173752,-0.20626422766951177,-0.22432370767922505,Medium
622,CT2004,1.3836639049446657,-0.05965422636996764,-0.059654226369968005,-0.9009192527048221,-0.09424211210583246,-0.15176480262624725,-0.22151243587101407,-0.21030709027869393,-1.098893120143327,-0.22358653766193498,-0.20765823201241498,-0.22383639571179728,Medium
623,CT2004,1.3836639049446657,-0.05965422636996764,-0.059654226369968005,-0.9009192527048221,-1.9105098092349113,-0.15176480262624725,-0.22151243587101407,-0.21030709027869393,-1.098893120143327,-0.22358653766193498,-0.20765823201241498,-0.22383639571179728,Medium
624,CT2004,1.3836639049446657,-0.05965422636996764,-1.271893474610816,-0.9009192527048221,-0.09424211210583246,-0.15176480262624725,-0.22151243587101407,-0.21030709027869393,-1.098893120143327,-0.22358653766193498,-0.20765823201241498,-0.22383639571179728,Medium
625,CT2004,1.3836639049446657,-0.05965422636996764,-1.271893474610816,-0.9009192527048221,-1.9105098092349113,-0.15176480262624725,-0.22151243587101407,-0.21030709027869393,-1.098893120143327,-0.22358653766193498,-0.20765823201241498,-0.22383639571179728,Medium
626,CT2004,1.3836639049446657,-1.2718934746108155,-0.059654226369968005,-0.9009192527048221,-0.09424211210583246,-0.15176480262624725,-0.22151243587101407,-0.21030709027869393,-1.098893120143327,-0.22358653766193498,-0.20765823201241498,-0.22383639571179728,Medium
627,CT2004,1.3836639049446657,-1.2718934746108155,-0.059654226369968005,-0.9009192527048221,-1.9105098092349113,-0.15176480262624725,-0.22151243587101407,-0.21030709027869393,-1.098893120143327,-0.22358653766193498,-0.20765823201241498,-0.22383639571179728,Medium
628,CT2004,1.3836639049446657,-1.2718934746108155,-1.271893474610816,-0.9009192527048221,-0.09424211210583246,-0.15176480262624725,-0.22151243587101407,-0.21030709027869393,-1.098893120143327,-0.22358653766193498,-0.20765823201241498,-0.22383639571179728,Medium
629,CT2004,1.3836639049446657,-1.2718934746108155,-1.271893474610816,-0.9009192527048221,-1.9105098092349113,-0.15176480262624725,-0.22151243587101407,-0.21030709027869393,-1.098893120143327,-0.22358653766193498,-0.20765823201241498,-0.22383639571179728,Medium
630,CT2005,1.0670760120654492,-0.05965422636996764,-0.059654226369968005,-0.6710824626342062,-0.09424211210583246,-1.246443895162057,-0.22216884207655574,-0.20932654501372414,-0.931386321641623,-0.22187500454200082,-0.2083337328315339,-0.2248110196466528,Medium
631,CT2005,1.0670760120654492,-0.05965422636996764,-0.059654226369968005,-0.6710824626342062,-1.9105098092349113,-1.246443895162057,-0.22216884207655574,-0.20932654501372414,-0.931386321641623,-0.22187500454200082,-0.2083337328315339,-0.2248110196466528,Medium
632,CT2005,1.0670760120654492,-0.05965422636996764,-1.2982465017464864,-0.6710824626342062,-0.09424211210583246,-1.246443895162057,-0.22216884207655574,-0.20932654501372414,-0.931386321641623,-0.22187500454200082,-0.2083337328315339,-0.2248110196466528,Medium
633,CT2005,1.0670760120654492,-0.05965422636996764,-1.2982465017464864,-0.6710824626342062,-1.9105098092349113,-1.246443895162057,-0.22216884207655574,-0.20932654501372414,-0.931386321641623,-0.22187500454200082,-0.2083337328315339,-0.2248110196466528,Medium
634,CT2005,1.0670760120654492,-1.2982465017464861,-0.059654226369968005,-0.6710824626342062,-0.09424211210583246,-1.246443895162057,-0.22216884207655574,-0.20932654501372414,-0.931386321641623,-0.22187500454200082,-0.2083337328315339,-0.2248110196466528,Medium
635,CT2005,1.0670760120654492,-1.2982465017464861,-0.059654226369968005,-0.6710824626342062,-1.9105098092349113,-1.246443895162057,-0.22216884207655574,-0.20932654501372414,-0.931386321641623,-0.22187500454200082,-0.2083337328315339,-0.2248110196466528,Medium
636,CT2005,1.0670760120654492,-1.2982465017464861,-1.2982465017464864,-0.6710824626342062,-0.09424211210583246,-1.246443895162057,-0.22216884207655574,-0.20932654501372414,-0.931386321641623,-0.22187500454200082,-0.2083337328315339,-0.2248110196466528,Medium
637,CT2005,1.0670760120654492,-1.2982465017464861,-1.2982465017464864,-0.6710824626342062,-1.9105098092349113,-1.246443895162057,-0.22216884207655574,-0.20932654501372414,-0.931386321641623,-0.22187500454200082,-0.2083337328315339,-0.2248110196466528,Medium
638,CT2006,1.0958567295999235,-0.05965422636996764,-0.059654226369968005,-0.4125160738047634,-0.09424211210583246,-1.5592093501722881,-0.24317384065388975,-0.20758830568036857,-0.931386321641623,-0.21331733894232993,-0.20815097133670596,-0.22369200698070757,Medium
639,CT2006,1.0958567295999235,-0.05965422636996764,-0.059654226369968005,-0.4125160738047634,-1.975376512703807,-1.5592093501722881,-0.24317384065388975,-0.20758830568036857,-0.931386321641623,-0.21331733894232993,-0.20815097133670596,-0.22369200698070757,Medium
640,CT2006,1.0958567295999235,-0.05965422636996764,-1.4300116374248395,-0.4125160738047634,-0.09424211210583246,-1.5592093501722881,-0.24317384065388975,-0.20758830568036857,-0.931386321641623,-0.21331733894232993,-0.20815097133670596,-0.22369200698070757,Medium
641,CT2006,1.0958567295999235,-0.05965422636996764,-1.4300116374248395,-0.4125160738047634,-1.975376512703807,-1.5592093501722881,-0.24317384065388975,-0.20758830568036857,-0.931386321641623,-0.21331733894232993,-0.20815097133670596,-0.22369200698070757,Medium
642,CT2006,1.0958567295999235,-1.430011637424839,-0.059654226369968005,-0.4125160738047634,-0.09424211210583246,-1.5592093501722881,-0.24317384065388975,-0.20758830568036857,-0.931386321641623,-0.21331733894232993,-0.20815097133670596,-0.22369200698070757,Medium
643,CT2006,1.0958567295999235,-1.430011637424839,-0.059654226369968005,-0.4125160738047634,-1.975376512703807,-1.5592093501722881,-0.24317384065388975,-0.20758830568036857,-0.931386321641623,-0.21331733894232993,-0.20815097133670596,-0.22369200698070757,Medium
644,CT2006,1.0958567295999235,-1.430011637424839,-1.4300116374248395,-0.4125160738047634,-0.09424211210583246,-1.5592093501722881,-0.24317384065388975,-0.20758830568036857,-0.931386321641623,-0.21331733894232993,-0.20815097133670596,-0.22369200698070757,Medium
645,CT2006,1.0958567295999235,-1.430011637424839,-1.4300116374248395,-0.4125160738047634,-1.975376512703807,-1.5592093501722881,-0.24317384065388975,-0.20758830568036857,-0.931386321641623,-0.21331733894232993,-0.20815097133670596,-0.22369200698070757,Medium
646,CT2007,1.575535355174494,-0.05965422636996764,-0.059654226369968005,-0.2545032806312158,-0.09424211210583246,-1.4028266226671724,-0.2313585289541394,-0.2082345741504623,-0.8755507221410549,-0.21902244934211051,-0.20843765603447525,-0.22437785345338368,Medium
647,CT2007,1.575535355174494,-0.05965422636996764,-0.059654226369968005,-0.2545032806312158,-1.975376512703807,-1.4028266226671724,-0.2313585289541394,-0.2082345741504623,-0.8755507221410549,-0.21902244934211051,-0.20843765603447525,-0.22437785345338368,Medium
648,CT2007,1.575535355174494,-0.05965422636996764,-1.5090707188318513,-0.2545032806312158,-0.09424211210583246,-1.4028266226671724,-0.2313585289541394,-0.2082345741504623,-0.8755507221410549,-0.21902244934211051,-0.20843765603447525,-0.22437785345338368,Medium
649,CT2007,1.575535355174494,-0.05965422636996764,-1.5090707188318513,-0.2545032806312158,-1.975376512703807,-1.4028266226671724,-0.2313585289541394,-0.2082345741504623,-0.8755507221410549,-0.21902244934211051,-0.20843765603447525,-0.22437785345338368,Medium
650,CT2007,1.575535355174494,-1.5090707188318508,-0.059654226369968005,-0.2545032806312158,-0.09424211210583246,-1.4028266226671724,-0.2313585289541394,-0.2082345741504623,-0.8755507221410549,-0.21902244934211051,-0.20843765603447525,-0.22437785345338368,Medium
651,CT2007,1.575535355174494,-1.5090707188318508,-0.059654226369968005,-0.2545032806312158,-1.975376512703807,-1.4028266226671724,-0.2313585289541394,-0.2082345741504623,-0.8755507221410549,-0.21902244934211051,-0.20843765603447525,-0.22437785345338368,Medium
652,CT2007,1.575535355174494,-1.5090707188318508,-1.5090707188318513,-0.2545032806312158,-0.09424211210583246,-1.4028266226671724,-0.2313585289541394,-0.2082345741504623,-0.8755507221410549,-0.21902244934211051,-0.20843765603447525,-0.22437785345338368,Medium
653,CT2007,1.575535355174494,-1.5090707188318508,-1.5090707188318513,-0.2545032806312158,-1.975376512703807,-1.4028266226671724,-0.2313585289541394,-0.2082345741504623,-0.8755507221410549,-0.21902244934211051,-0.20843765603447525,-0.22437785345338368,Medium
654,CT2008,-0.05537197177904437,-0.05965422636996764,-0.059654226369968005,-0.06776088869884042,-0.09424211210583246,-1.7155920776774038,-0.23267134136522274,-0.21110935458639649,-0.931386321641623,-0.22700960390180336,-0.21069708980876953,-0.2252441858399219,Medium
655,CT2008,-0.05537197177904437,-0.05965422636996764,-0.059654226369968005,-0.06776088869884042,-2.105109919641598,-1.7155920776774038,-0.23267134136522274,-0.21110935458639649,-0.931386321641623,-0.22700960390180336,-0.21069708980876953,-0.2252441858399219,Medium
656,CT2008,-0.05537197177904437,-0.05965422636996764,-1.6144828273745337,-0.06776088869884042,-0.09424211210583246,-1.7155920776774038,-0.23267134136522274,-0.21110935458639649,-0.931386321641623,-0.22700960390180336,-0.21069708980876953,-0.2252441858399219,Medium
657,CT2008,-0.05537197177904437,-0.05965422636996764,-1.6144828273745337,-0.06776088869884042,-2.105109919641598,-1.7155920776774038,-0.23267134136522274,-0.21110935458639649,-0.931386321641623,-0.22700960390180336,-0.21069708980876953,-0.2252441858399219,Medium
658,CT2008,-0.05537197177904437,-1.6144828273745335,-0.059654226369968005,-0.06776088869884042,-0.09424211210583246,-1.7155920776774038,-0.23267134136522274,-0.21110935458639649,-0.931386321641623,-0.22700960390180336,-0.21069708980876953,-0.2252441858399219,Medium
659,CT2008,-0.05537197177904437,-1.6144828273745335,-0.059654226369968005,-0.06776088869884042,-2.105109919641598,-1.7155920776774038,-0.23267134136522274,-0.21110935458639649,-0.931386321641623,-0.22700960390180336,-0.21069708980876953,-0.2252441858399219,Medium
660,CT2008,-0.05537197177904437,-1.6144828273745335,-1.6144828273745337,-0.06776088869884042,-0.09424211210583246,-1.7155920776774038,-0.23267134136522274,-0.21110935458639649,-0.931386321641623,-0.22700960390180336,-0.21069708980876953,-0.2252441858399219,Medium
661,CT2008,-0.05537197177904437,-1.6144828273745335,-1.6144828273745337,-0.06776088869884042,-2.105109919641598,-1.7155920776774038,-0.23267134136522274,-0.21110935458639649,-0.931386321641623,-0.22700960390180336,-0.21069708980876953,-0.2252441858399219,Medium
662,CT2009,-3.1828766105252404,-0.05965422636996764,-0.059654226369968005,0.16207590137177547,-0.09424211210583246,-1.8719748051825194,-0.23595337239293118,-0.213560717748821,-1.1547287196438951,-0.22872113702173752,-0.21339013418843983,-0.22856512665498513,Low
663,CT2009,-3.1828766105252404,-0.05965422636996764,-0.059654226369968005,0.16207590137177547,-2.494310140454972,-1.8719748051825194,-0.23595337239293118,-0.213560717748821,-1.1547287196438951,-0.22872113702173752,-0.21339013418843983,-0.22856512665498513,Low
664,CT2009,-3.1828766105252404,-0.05965422636996764,-1.6408358545102042,0.16207590137177547,-0.09424211210583246,-1.8719748051825194,-0.23595337239293118,-0.213560717748821,-1.1547287196438951,-0.22872113702173752,-0.21339013418843983,-0.22856512665498513,Low
665,CT2009,-3.1828766105252404,-0.05965422636996764,-1.6408358545102042,0.16207590137177547,-2.494310140454972,-1.8719748051825194,-0.23595337239293118,-0.213560717748821,-1.1547287196438951,-0.22872113702173752,-0.21339013418843983,-0.22856512665498513,Low
666,CT2009,-3.1828766105252404,-1.640835854510204,-0.059654226369968005,0.16207590137177547,-0.09424211210583246,-1.8719748051825194,-0.23595337239293118,-0.213560717748821,-1.1547287196438951,-0.22872113702173752,-0.21339013418843983,-0.22856512665498513,Low
667,CT2009,-3.1828766105252404,-1.640835854510204,-0.059654226369968005,0.16207590137177547,-2.494310140454972,-1.8719748051825194,-0.23595337239293118,-0.213560717748821,-1.1547287196438951,-0.22872113702173752,-0.21339013418843983,-0.22856512665498513,Low
668,CT2009,-3.1828766105252404,-1.640835854510204,-1.6408358545102042,0.16207590137177547,-0.09424211210583246,-1.8719748051825194,-0.23595337239293118,-0.213560717748821,-1.1547287196438951,-0.22872113702173752,-0.21339013418843983,-0.22856512665498513,Low
669,CT2009,-3.1828766105252404,-1.640835854510204,-1.6408358545102042,0.16207590137177547,-2.494310140454972,-1.8719748051825194,-0.23595337239293118,-0.213560717748821,-1.1547287196438951,-0.22872113702173752,-0.21339013418843983,-0.22856512665498513,Low
670,CT2010,-0.8612320627443216,-0.05965422636996764,-0.059654226369968005,0.018427907577640536,-0.09424211210583246,-2.028357532687635,-0.24317384065388975,-0.21614579162919595,-0.9872219211421913,-0.2304326701416717,-0.21551876806937686,-0.23453921040382164,Low
671,CT2010,-0.8612320627443216,-0.05965422636996764,-0.059654226369968005,0.018427907577640536,-1.8456431057660156,-2.028357532687635,-0.24317384065388975,-0.21614579162919595,-0.9872219211421913,-0.2304326701416717,-0.21551876806937686,-0.23453921040382164,Low
672,CT2010,-0.8612320627443216,-0.05965422636996764,-1.6408358545102042,0.018427907577640536,-0.09424211210583246,-2.028357532687635,-0.24317384065388975,-0.21614579162919595,-0.9872219211421913,-0.2304326701416717,-0.21551876806937686,-0.23453921040382164,Low
673,CT2010,-0.8612320627443216,-0.05965422636996764,-1.6408358545102042,0.018427907577640536,-1.8456431057660156,-2.028357532687635,-0.24317384065388975,-0.21614579162919595,-0.9872219211421913,-0.2304326701416717,-0.21551876806937686,-0.23453921040382164,Low
674,CT2010,-0.8612320627443216,-1.640835854510204,-0.059654226369968005,0.018427907577640536,-0.09424211210583246,-2.028357532687635,-0.24317384065388975,-0.21614579162919595,-0.9872219211421913,-0.2304326701416717,-0.21551876806937686,-0.23453921040382164,Low
675,CT2010,-0.8612320627443216,-1.640835854510204,-0.059654226369968005,0.018427907577640536,-1.8456431057660156,-2.028357532687635,-0.24317384065388975,-0.21614579162919595,-0.9872219211421913,-0.2304326701416717,-0.21551876806937686,-0.23453921040382164,Low
676,CT2010,-0.8612320627443216,-1.640835854510204,-1.6408358545102042,0.018427907577640536,-0.09424211210583246,-2.028357532687635,-0.24317384065388975,-0.21614579162919595,-0.9872219211421913,-0.2304326701416717,-0.21551876806937686,-0.23453921040382164,Low
677,CT2010,-0.8612320627443216,-1.640835854510204,-1.6408358545102042,0.018427907577640536,-1.8456431057660156,-2.028357532687635,-0.24317384065388975,-0.21614579162919595,-0.9872219211421913,-0.2304326701416717,-0.21551876806937686,-0.23453921040382164,Low
678,CT2011,0.5586166689564057,-0.05965422636996764,-0.059654226369968005,0.16207590137177547,-0.09424211210583246,-1.8719748051825194,-0.22216884207655574,-0.21899828694547172,-1.098893120143327,-0.24241340198121095,-0.21628385785654866,-0.23912355261591978,Low
679,CT2012,0.9231724243930792,-0.05965422636996764,-0.059654226369968005,0.16207590137177547,-0.09424211210583246,-1.5592093501722881,-0.219543217254389,-0.2193325637403478,-1.3222355181455998,-0.23841982470136452,-0.21761335814245378,-0.2414879180875137,Low
680,CT2013,1.1246374471343978,-0.05965422636996764,-0.059654226369968005,0.16207590137177547,-0.09424211210583246,-2.028357532687635,-0.23726618480401457,-0.2204022494839512,-1.2663999186450314,-0.2361377805414523,-0.21842682597237414,-0.246595669449812,Low
681,CT2014,0.8272366992781652,-0.05965422636996764,-0.059654226369968005,0.018427907577640536,-0.09424211210583246,-2.3411229876978665,-0.24711227788713988,-0.2216725013044803,-1.7130847146495771,-0.2389903357413426,-0.21806847010016253,-0.24995270744764764,Low
682,CT2015,1.2781346073182602,-0.05965422636996764,-0.059654226369968005,0.16207590137177547,-0.09424211210583246,-2.3411229876978665,-0.24908149650376493,-0.22004568756941675,-1.1547287196438951,-0.23956084678132067,-0.21903423917577286,-0.2531834053057798,Low
683,CT2016,0.7504881191862339,-1.640835854510204,-1.6408358545102042,0.018427907577640536,-0.5483090363881021,-2.1847402601927506,-0.2398918096261813,-0.22055824532156004,-0.5963727246382139,-0.24526595718110125,-0.21855225052764823,-0.25507850740133214,Low
684,CT2016,0.7504881191862339,-1.640835854510204,-1.6408358545102042,0.018427907577640536,-0.5483090363881021,-2.1847402601927506,-0.2398918096261813,-0.22055824532156004,-0.5963727246382139,-0.24526595718110125,-0.21855225052764823,-0.25507850740133214,Low
685,CT2017,0.8176431267666737,-1.640835854510204,-1.6408358545102042,0.018427907577640536,-1.196976071077059,-1.7155920776774038,-0.23726618480401457,-0.2198451214924911,-0.5963727246382139,-0.23442624742151813,-0.21997492334032837,-0.25657654048638784,Low
686,CT2018,1.4412253400136141,-1.9043661258669102,-1.9043661258669102,0.018427907577640536,-0.5483090363881021,-2.028357532687635,-0.240548215831723,-0.22439128590280566,-0.5963727246382139,-0.23841982470136452,-0.22086364590341317,-0.2577496989264917,Low
687,CT2019,1.2589474622952774,-1.9043661258669102,-1.9043661258669102,0.018427907577640536,-0.5483090363881021,-2.1847402601927506,-0.2457994654760565,-0.22403472398827118,-0.5963727246382139,-0.2401313578212987,-0.22170040686502732,-0.259301877785706,Low
688,CT2020,1.47959963005958,-2.167896397223616,-2.1678963972236165,0.16207590137177547,-1.196976071077059,-1.7155920776774038,-0.24383024685943144,-0.22479241805665692,-1.1547287196438951,-0.2292916480617156,-0.22313024679515167,-0.2596628496134303,Low
689,CT2021,1.508380347594054,-2.431426668580322,-2.4314266685803223,0.018427907577640536,-0.5483090363881021,-1.5592093501722881,-0.23923540342063962,-0.21848572919332843,-0.5963727246382139,-0.22986215910169364,-0.21917041440721327,-0.2603306474947202,Low
690,CT2022,1.3740703324331744,-2.431426668580322,-2.4314266685803223,0.018427907577640536,-0.5483090363881021,-1.4028266226671724,-0.2352969661873895,-0.2202685387660008,-0.5963727246382139,-0.22529807078186917,-0.2197760358312509,-0.2614316115692792,Low
691,CT2023,1.41244462247914,-2.431426668580322,-2.4314266685803223,0.018427907577640536,-0.5483090363881021,-2.028357532687635,-0.2464558716815982,-0.22236334001389083,-1.1547287196438951,-0.23442624742151813,-0.22116108127734882,-0.261160882698486,Low
692,CT2024,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.02466649056059994,-0.09424211210583246,-0.15176480262624725,-0.17096915804430413,-0.17511888633807304,-0.03801672963253273,-0.17109952198395353,-0.17871203643452138,-0.17819150809606432,Medium
693,DE1990,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.130756042775438,-0.09424211210583246,-0.15176480262624725,-0.24973790270930663,-0.2643262203306667,-0.5405371251376457,-0.2612402663004869,-0.263171140176717,-0.25253365601587613,Low
694,DE1991,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.7285416601518603,-0.09424211210583246,-0.15176480262624725,-0.2595839957924319,-0.26359081138193935,0.07365446936860368,-0.27036844294013584,-0.26303317316591557,-0.25175756658626897,Low
695,DE1992,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.6136232651165523,-0.09424211210583246,-0.15176480262624725,-0.2602404019979736,-0.26528448047597813,-0.7080439236393503,-0.26922742086017976,-0.26398998334472057,-0.25275023911251066,Low
696,DE1993,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.44124567256359043,-0.09424211210583246,-0.15176480262624725,-0.2563019647647235,-0.26481649296315163,-0.9872219211421913,-0.26637486566028945,-0.2641476599284937,-0.25253365601587613,Low
697,DE1994,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.3119624781488698,-0.09424211210583246,-0.15176480262624725,-0.26483524543676545,-0.26608674478368066,-0.8197151226404867,-0.2658043546203114,-0.2644289692881798,-0.25172146940349654,Low
698,DE1995,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.28323287939004277,-0.09424211210583246,-0.15176480262624725,-0.2569583709702652,-0.26405879889476586,-0.09385232913310092,-0.26066975526050884,-0.26468877729553325,-0.252100489822607,Low
699,DE1996,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.19704408311356184,-0.09424211210583246,-0.15176480262624725,-0.26352243302568207,-0.26401422865544905,-0.03801672963253273,-0.2675158877402456,-0.2648876648046107,-0.25150488630686196,Low
700,DE1997,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.1252200862164944,-0.09424211210583246,-0.15176480262624725,-0.2582711833813486,-0.2633011048263801,0.12949006886917186,-0.26066975526050884,-0.264712070427227,-0.25134244898438607,Low
701,DE1998,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,0.032792706957054024,-0.09424211210583246,-0.15176480262624725,-0.2602404019979736,-0.26352395602296413,0.29699686737087644,-0.26066975526050884,-0.2641297421348831,-0.2512702546188412,Low
702,DE1999,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,0.2769942964070834,-0.09424211210583246,-0.15176480262624725,-0.2602404019979736,-0.2627885470742368,0.4645036658725811,-0.2680863987802236,-0.2639541477574994,-0.2506024567375513,Low
703,DE2000,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,0.14771110199236195,-0.09424211210583246,-0.15176480262624725,-0.2543327461480984,-0.26196399764687583,0.35283246687144465,-0.2589582221405747,-0.26328223049710264,-0.2515770806724068,Low
