LocYear,d1: 0 to 4,d1: 12 to 14,d1: 15 to 17,d1: 5 to 11,d2: Female,d2: Male,d3: Foreign-born,d3: Native-born,d4: H or L,d4: AI or AN,d4: A,d4: B,d4: NH or PI,d4: 2 or more,d4: W,d5,econ1,econ3,econ4,econ5,econ6,econ7,econ8,econ9,econ10,econ11,econ12: 16-19,econ12: 16-24,econ12: 20-24,educ4,educ6: A,educ6: B,educ6: G,educ6: H,educ6: N,educ13,educ16: 3y,educ16: 4y,educ16: 5-y,educ16: -3y,educ16: tot,Data,educ19,fam1: A,fam1: B,fam1: G,fam1: H,fam1: N,fam4,fam5,fam7,fam8,fam15,fam16,safe1: 1,safe1: 2,safe4,safe5,safe6,safe7,safe9_10,safe1112: E,safe1112: M,Neglect,safe1112: P,safe1112: S,safe1920: 1,safe1920: 2,safe212223,hth1_2,hth3_4,hth5_6,hth7,hth8_9,hth10,hth11,hth28,hth30,hth31,hth32,hth33,target
IN2017,-0.111781117775595,-0.1089042362631756,-0.1059820480111818,-0.1095294968511524,-0.1095059808400623,-0.1095136675949997,-0.1073439432467792,-0.0441402250580576,-0.1459484461146549,-0.2093302778310861,-0.1395946961765949,-0.0988762807553687,-0.1885400340289118,-0.053881157904453,-0.0172120809844512,-0.1195708072134989,0.0215015588891392,0.0842022712067325,-0.6515427865341425,0.4261412163030718,-1.3521559333901565,-0.6161919011780653,-0.7178882119658592,0.2729330898272007,-0.2309057793169135,-0.7190735657105445,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.69199911654049,0.5823768885924313,0.2840195479295203,0.1538693098445002,-0.2355882726219984,0.1162462775577148,-0.4215969426103944,-0.1157419651784608,-0.1468957978200018,-0.1926469960314961,0.0315261421688113,-0.1164049083382569,-0.3400528478545137,0.4666959606267458,1.0437735711366525,0.3694954816432897,-0.5683036907463768,-0.1854755567150346,0.2770068010863631,0.385288903568473,0.5245682677650952,1.514018811229333,0.6993643991817066,-0.3419596848596287,-0.168258294916706,-0.3729557606841557,0.0894919883044436,0.1038961307585778,0.0588775126698981,0.0242413058874982,-0.0011632867286531,1.9586614992747005,-0.2207145422733012,-0.2038985218002183,0.1532706810652689,-0.1552660838083303,0.0478571538237947,0.0179754404185178,0.2072324629069907,-2.560966180006947,-0.1992755594514144,0.7309365877001509,0.7309365877001505,0.8803158703424493,0.7490250329898112,0.161000652383984,-0.1191130678065108,-0.1318411839614512,-0.5963727246382139,-0.128311193985599,-0.1358526741180116,-0.1836963284688593,High
IN2018,-0.1117084021069639,-0.1079577978717899,-0.1075972892958262,-0.1096959820873259,-0.1097335458412043,-0.1096093023776551,-0.1222782368991906,-0.0445800172122379,-0.1441475029886297,-0.2101468105609832,-0.1339678388613934,-0.0976231348847823,-0.1878723912798184,-0.0495094578509183,-0.0195253993861604,-0.1237538601196378,0.0215015588891392,0.0842022712067325,-0.4615910681757559,0.4261412163030718,-1.5160316814975938,-0.6161919011780653,-1.1500212757289958,0.5659316162978246,-0.1271817153138339,-0.7190735657105445,-0.7129423906478576,-0.880581570364046,-0.4956511693328537,-0.69199911654049,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,0.2245525694238146,0.1162462775577148,-0.135460022608011,-0.1933180747123699,-0.2169032337092189,-0.2450660147361808,-0.1207267896521489,-0.2035975711374682,-0.6760762183774182,0.3022420101431713,0.4030803715221669,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,0.6129422279212445,0.5245682677650952,1.514018811229333,0.6993643991817066,-0.4705457471040855,-0.1729967985379382,-0.3729557606841557,-0.1988531364670953,0.0327436870023142,0.0878426674873333,0.0321178825045999,0.0215932066754838,1.5209238285340794,-0.2207145422733012,-0.2038985218002183,0.0959157223358154,-0.1623149643327757,0.0464993868576463,0.6864371309821884,0.7183931440985771,-2.0190189800884646,-0.3335855746122941,0.4674063163434446,0.4674063163434442,0.8803158703424493,0.7490250329898112,0.3173833798890997,-0.1348668167395113,-0.1367884805256171,-0.5963727246382139,-0.108343307586367,-0.1367915665032061,-0.1882265249067988,Medium
IN2019,-0.1122331340941131,-0.1074001088926588,-0.1081244600785949,-0.1101726729282972,-0.1100039157753827,-0.1099824655491928,-0.1148110900729849,-0.0448732119816914,-0.1427142034834546,-0.2101327324104677,-0.1297857151811761,-0.0969517134350102,-0.186233631804771,-0.0461992259284632,-0.0216804076541258,-0.1321199659319157,-0.389753609722855,-0.5272773239737113,-0.6515427865341425,0.7965090702163953,-1.6799074296050311,-0.438151773135552,-1.1500212757289958,0.2729330898272007,0.0741649971627322,-1.2639965022255664,-0.1059356404912492,-0.4485621438631887,-0.4956511693328537,-0.69199911654049,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,0.4546229904467211,-0.2180271262739157,0.1506768973943731,-0.1229537525022117,-0.1513045360592229,-0.200521097553659,0.0191050800430543,-0.1232953863590628,-0.6760762183774182,0.3022420101431713,0.4030803715221669,0.3694954816432897,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,0.6129422279212445,0.5245682677650952,-0.0307217306651288,1.6393986254914577,-0.3419596848596287,-0.1767536201340545,-0.3729557606841557,-0.0546805740813258,-0.0048761165937646,0.0505583801541987,0.103764435194775,-0.0084959346033194,1.3020549931637688,-0.2207145422733012,-0.2038985218002183,0.0551204156652551,-0.1743046489631408,0.020948681221944,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.5586166689564057,0.2038760449867382,0.2038760449867379,1.0239638641365842,0.7490250329898112,-0.1517648026262472,-0.1315847857118029,-0.1360085013375729,-0.0380167296325327,-0.1305932381455113,-0.1382016968603588,-0.1918181945926552,Medium
IN2020,-0.1131839405936742,-0.0977096348521266,-0.1018009091250992,-0.107071988257883,-0.1065288540688831,-0.1061220706623975,-0.1521468242040133,-0.123962501041782,-0.1309940312204392,-0.2105973113774782,-0.125725253280747,-0.0941414968093101,-0.1836237556037696,-0.0393077489437029,-0.0206361162455703,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,0.5785109793235509,-0.020065436643423,-0.1912465783745595,0.3707723073194998,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.1722013686787843,-0.168989399260325,-0.1905097399040518,-0.159508708516412,-0.1682009925104903,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1864571693823148,-0.3729557606841557,-0.0546805740813258,-0.0273704321460593,-0.0006012486376023,0.0522637419291101,-0.0544514087833406,1.0831861577934585,-0.2207145422733012,-0.2038985218002183,0.0483542841047283,-0.1723942047088519,0.0314405168694546,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.0789380433818353,-0.0596542263699676,-0.059654226369968,1.0239638641365842,0.7490250329898112,0.4737661073942154,-0.1204258802175942,-0.1408443723034467,-0.0380167296325327,-0.108343307586367,-0.1422206579672121,-0.2010951705651687,Medium
IN2021,-0.1156633483651631,-0.0981034084894185,-0.1005448185514643,-0.1077047418655473,-0.1073825504119391,-0.1068142247974328,-0.1073439432467792,-0.0425276538260631,-0.1305497951785787,-0.2111604373980969,-0.1225569777654308,-0.0926601895640929,-0.1822884701055829,-0.0348553902175938,-0.0235093063044816,-0.118176456244786,0.0215015588891392,-0.3234507922468965,-0.4615910681757559,1.166876924129721,-1.6799074296050311,-0.438151773135552,-0.7178882119658592,-0.3130639631140461,0.4829598376454576,-0.7190735657105445,-0.7129423906478576,-0.4485621438631887,-0.1685888331064132,-0.69199911654049,-0.0171930911822788,0.5613869068545809,-0.2375382979562334,0.2245525694238146,-0.5523005301055458,-0.135460022608011,-0.1798577182348212,-0.1917983808677672,-0.2099700193802545,-0.0290061955270175,-0.1708573095550519,-0.3400528478545137,0.4666959606267458,0.4030803715221669,0.3694954816432897,0.4710632026780927,-0.4308972533320401,-0.3853604325896709,0.1576355792157003,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.3419596848596287,-0.1918186635194858,-1.0891752688296297,-1.0638885107817118,-0.0612312387135055,-0.0166322777189501,0.0060645906172636,-0.0794835515278913,1.0831861577934585,-0.2207145422733012,-0.2038985218002183,0.0318277182637349,-0.1872824944146899,0.0332920172778388,-1.318947940708824,0.5480062503680482,0.6907170195039483,0.2899966386346463,-0.5867147690833798,-0.5867147690833802,0.8803158703424493,0.7490250329898112,1.099297017414678,-0.1086105685178438,-0.1338468447307076,-0.0380167296325327,-0.0712600899877931,-0.1398375914170048,-0.2062209705188533,Medium
IN2022,-0.1160623018984639,-0.1005709310108217,-0.0983468162000862,-0.1077305237637356,-0.1075334596401437,-0.1069867424445759,-0.0924096495943678,-0.0454596015205985,-0.1289316526306984,-0.2116390945156228,-0.1161139726774839,-0.0902200820384618,-0.17992137308607,-0.0307353452224913,-0.0261279040430446,-0.1251482110883508,0.0215015588891392,-0.3234507922468965,-0.4615910681757559,1.3520608510863836,-1.5160316814975938,-0.7942320292205786,-1.1500212757289958,-0.020065436643423,0.8307405228322537,-1.2639965022255664,-1.319949140804465,-0.880581570364046,-0.4956511693328537,-0.1171808163407242,-0.6167630709569882,0.5613869068545809,0.1538693098445002,-0.2355882726219984,0.1162462775577148,3.870456857425363,-0.1569133674685043,-0.1871900016516757,-0.1937718676775194,-0.0155003244819804,-0.1598291876070142,-0.6760762183774182,-0.1911198413075549,1.0437735711366525,0.729905008819943,0.4710632026780927,-0.6763189499490456,-0.3853604325896709,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1937442705687515,-1.0891752688296297,-1.35223363555325,-0.0934213799348926,-0.0453848999538674,-0.1611611898688955,-0.1067281311311776,0.6454484870528373,-0.2207145422733012,-0.2038985218002183,-0.0030782416206454,-0.1903787316543996,-0.0011458903181077,-0.6504862501451536,0.0368455691764617,0.1487698195854659,0.9903274319735192,-1.1137753117967917,-1.113775311796792,0.8803158703424493,1.3976920676787683,0.9429142899095624,-0.1027029126679686,-0.1286544118502994,-0.0380167296325327,-0.0935100205469374,-0.1403697498872391,-0.208061926840247,High
IN2023,-0.1168916535785275,-0.104541952874612,-0.0959426925710854,-0.1074356775876458,-0.107819335442922,-0.1074451226664536,-0.0774753559419565,-0.0442868224427843,-0.1272941066694955,-0.2122726112888189,-0.1121979841405532,-0.0880699658782965,-0.1777970552480456,-0.027892933600968,-0.0288129272324621,-0.1125990523699341,-0.389753609722855,-0.5272773239737113,-0.4615910681757559,1.5372447780430465,-1.3521559333901565,-1.1503122853056047,-0.7178882119658592,0.2729330898272007,1.093101390604749,-0.7190735657105445,-1.319949140804465,-1.3126009968649042,-1.1497758417857364,-0.1171808163407242,-0.6167630709569882,0.5613869068545809,0.5452769176452344,-0.2355882726219984,-0.2180271262739157,-0.135460022608011,-0.1722013686787843,-0.168989399260325,-0.1905097399040518,-0.159508708516412,-0.1682009925104903,-1.3481229594232262,0.1377880596595959,1.0437735711366525,1.0903145359965964,0.1246075715366025,-0.6763189499490456,-0.3853604325896709,0.1576355792157003,0.5245682677650952,-0.0307217306651288,0.6993643991817066,-0.3419596848596287,-0.196311746634439,-0.3729557606841557,-0.0546805740813258,-0.0985527092120739,-0.071131704236032,-0.1611611898688955,-0.1452877449548542,0.4265796516825268,-0.2207145422733012,-0.2038985218002183,-0.0168751944848981,-0.192750317625241,-0.0196608944019499,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.5586166689564057,-1.640835854510204,-1.6408358545102042,0.8803158703424493,1.3976920676787683,0.630148834899331,-0.1230515050397609,-0.1319971797990601,-0.0380167296325327,-0.0929395095069593,-0.1415326146925658,-0.210516535268772,Medium
IN2024,-0.1174898873496445,-0.1065723678177773,-0.0959608062591189,-0.107623830589318,-0.1083897766933856,-0.1080406002456019,-0.0513403420502366,-0.0456061989053252,-0.1256800490507358,-0.2135959574372729,-0.1077117060108655,-0.0860626682885108,-0.174155367525718,-0.0262765338025762,-0.0318617859924136,-0.158612634337462,0.0215015588891392,-0.3234507922468965,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-1.1503122853056047,-1.1500212757289958,-0.020065436643423,1.2273325322557933,-1.2639965022255664,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,0.4576374838590417,-1.2163330507316976,0.5613869068545809,0.5452769176452344,-0.2355882726219984,-0.2180271262739157,2.15363533741106,-0.1722013686787843,-0.168989399260325,-0.1905097399040518,-0.159508708516412,-0.1682009925104903,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,0.385288903568473,0.5245682677650952,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1791228719446706,-0.3729557606841557,-0.0546805740813258,-0.1730763169702065,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,0.8643173224231478,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-0.0246664905605999,-0.0942421121058324,-0.1517648026262472,-0.1709691580443041,-0.175118886338073,-0.0380167296325327,-0.1710995219839535,-0.1787120364345213,-0.1781915080960643,Medium
KS1988,-0.171668170229556,-0.1699605029998251,-0.169585452796199,-0.1705078001992145,-0.1706842762046761,-0.1701500785367954,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.2540502152229977,-0.2277836669486552,-0.1418027976312439,-0.2148882038456605,-0.2404419054996337,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1791228719446706,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-0.1683144843547348,-0.0942421121058324,-0.1517648026262472,-0.1709691580443041,-0.1792193483552195,-0.2613591276348047,-0.1710995219839535,-0.1788607541214892,-0.1903201615075995,
KS1989,-0.171668170229556,-0.1699605029998251,-0.169585452796199,-0.1705078001992145,-0.1706842762046761,-0.1701500785367954,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.2491847285696453,-0.2230588304960559,-0.2266181197413991,-0.2152678869674085,-0.2396278051731804,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1791228719446706,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-0.1683144843547348,-0.0942421121058324,-0.1517648026262472,-0.1709691580443041,-0.1792193483552195,-0.2613591276348047,-0.1710995219839535,-0.1788607541214892,-0.1903201615075995,
KS1990,-0.2023604713146035,-0.2121834621844668,-0.2156123340893781,-0.2030157567840446,-0.2069335027109743,-0.2064302480344745,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.2486907705337719,-0.2230754672441285,-0.2203188385236687,-0.2149424442916245,-0.2391829874690358,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1752244615949318,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-2.2081159962314487,-0.0942421121058324,-0.1517648026262472,-0.1788460325108044,-0.228982020552437,-1.433906717146736,-0.19563149670301,-0.2131679535476686,-0.1903562586903719,Medium
KS1991,-0.2028820588404065,-0.209370524191755,-0.2142719211748975,-0.2018928728352895,-0.2059518283538403,-0.2054099353315041,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.2459986992382622,-0.2210125104831344,-0.2290928373626503,-0.2157018105351205,-0.2376722858323183,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1787736196857351,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-1.9782792061608327,-0.0942421121058324,-0.1517648026262472,-0.1637486897833455,-0.2310099664413518,-1.3222355181455998,-0.1933494525430978,-0.2152840449730782,-0.19374939387098,Medium
KS1992,-0.2032778679123611,-0.206332124100498,-0.2116310703815964,-0.2016792122109416,-0.205018855527661,-0.2044585880164616,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.239848921691639,-0.2129436876679561,-0.2223436074865106,-0.2148882038456605,-0.2311343048600798,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1767724986345375,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-1.8059016136078712,-0.0942421121058324,-0.1517648026262472,-0.1834408759495962,-0.2286254586379025,-1.378071117646168,-0.1922084304631417,-0.2149471904531993,-0.1918362431840414,Medium
KS1993,-0.2037247744811916,-0.2034507310416541,-0.2098671719330907,-0.2016473962514752,-0.2043381260568742,-0.2037764349044491,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.2342178000826829,-0.2103317182205685,-0.2331423752883341,-0.2129355477909563,-0.2280037953573264,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1743749290731969,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-1.5760648235372554,-0.0942421121058324,-0.1517648026262472,-0.1788460325108044,-0.2284248925609769,-1.098893120143327,-0.1899263863032295,-0.2160598854364164,-0.1895440720779923,Medium
KS1994,-0.2043175054449527,-0.2009568313388055,-0.2072125797212815,-0.201730227456293,-0.2036700633519859,-0.2030780301300246,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.2280433246342661,-0.2048415913566328,-0.2275180170582177,-0.2115795366418562,-0.2227163396288151,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1748657700857548,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-1.561700024157842,-0.0942421121058324,-0.1517648026262472,-0.1814716573329711,-0.2293831527062882,-1.2663999186450314,-0.1768046323837341,-0.2161082634791649,-0.1900133354540339,Medium
KS1995,-0.2054373267418728,-0.2006553778365725,-0.2045092679347613,-0.2021438349293567,-0.2036191778958764,-0.2030326088171294,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.2232025358827073,-0.2016140622305614,-0.2176191465732128,-0.209138716573476,-0.2186961947177725,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.173733060056775,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-1.5760648235372554,-0.0942421121058324,-0.1517648026262472,-0.1867229069773046,-0.230029421176382,-1.2105643191444633,-0.2053301843826371,-0.2164272002054333,-0.1889304199708611,Medium
KS1996,-0.2058012981426969,-0.2007878917719291,-0.2019146382764424,-0.2023750491865136,-0.2033852795117851,-0.2028027936422516,-0.1521468242040133,-0.123962501041782,-0.1757370258020999,-0.1764789136032414,-0.1773896884539042,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.158612634337462,0.0215015588891392,-0.1196242605200817,-0.2716393498173691,0.0557733623897461,-0.0411499485306593,-0.0820715170505264,-0.2857551482027224,-0.020065436643423,-0.1912465783745595,-0.1741506291955223,-0.1059356404912492,-0.0165427173623313,-0.1685888331064132,-0.1171808163407242,-0.0171930911822788,0.0066521890044605,-0.2375382979562334,-0.0055178515990918,-0.2180271262739157,-0.135460022608011,-0.2175467163719575,-0.2010151392999503,-0.2308926319962875,-0.2120677006555323,-0.2174204911134332,-0.0040294773316092,-0.0266658908239795,-0.2376128280923193,0.0090859544666374,-0.2218480596048871,0.0599461399019695,-0.0541768157516538,-0.0700177451370723,-0.34808257842381,-0.0307217306651288,-0.2406698271280431,-0.2133736226151719,-0.1753754895987957,-0.0148460066114189,-0.0546805740813258,-0.1708686520486285,-0.1752423078722848,-0.1611611898688955,-0.1830255965167148,-0.0111580190580942,-0.2207145422733012,-0.2038985218002183,-0.2004375313934693,-0.1903457929603601,-0.184320997387587,0.0179754404185178,-0.1335413245540672,0.1487698195854659,0.2804030661231549,-0.0596542263699676,-0.059654226369968,-1.4324168297431206,-0.0942421121058324,-0.1517648026262472,-0.1722819704553875,-0.2265306573900125,-1.0430575206427597,-0.1768046323837341,-0.2174126788540152,-0.1905006474214616,Medium
