,LocYear,safe1: 1,safe1: 2,safe4,safe5,safe6,safe7,safe9_10,safe1112: E,safe1112: M,Neglect,safe1112: P,safe1112: S,safe1920: 1,safe1920: 2,safe212223
212,CT2002,1.7757027637522655,1.675390174547907,-0.19631646526627755,-0.19588833017402058,-0.17979232302088607,-0.21077587597342637,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,1.3548988215458588,0.3776193566375192,0.1487698195854659
213,CT2003,2.1338125178250023,1.8195627369336764,-0.18536764058764077,-0.21544132776566444,-0.2214472955151739,-0.19358208095696727,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,1.3548988215458588,0.3776193566375192,0.1487698195854659
214,CT2004,2.1338125178250023,1.8195627369336764,-0.19157296901586,-0.2161700109057257,-0.2203869871244102,-0.18877793234942725,1.0831861577934583,0.6737430331535114,-0.01869915916117452,-0.11851605587334997,-0.1301009215621794,-0.18753026476211967,1.3548988215458588,0.3776193566375192,0.1487698195854659
215,CT2005,2.1338125178250023,1.9637352993194461,-0.19354196745942956,-0.2226977973687745,-0.16116118986889552,-0.19313959358522018,0.6454484870528373,0.5126043589156984,-0.052187263090426275,-0.13352065569094856,-0.17674211232206127,-0.20308286819254717,0.6864371309821884,0.2072324629069907,0.6907170195039483
216,CT2006,2.4919222718977396,1.9637352993194461,-0.185486973826645,-0.22069391873360605,-0.1749451989488235,-0.18549088330216298,0.4265796516825268,-0.16635255247504616,-0.04508372589331226,-0.12936833534451278,-0.19861340516426576,-0.2144387373639704,0.6864371309821884,-0.3039282182845957,0.6907170195039483
217,CT2007,2.4919222718977396,1.5312176121621375,-0.198762796665864,-0.184866997680594,-0.16691714970446983,-0.18599658315558826,0.4265796516825268,-0.1608352161970143,-0.05269465860450585,-0.13631644110348898,-0.2054646535244744,-0.22295563924253783,0.6864371309821884,-0.3039282182845957,0.1487698195854659
218,CT2008,2.4919222718977396,1.5312176121621375,-0.1990014631438724,-0.19096971897860707,-0.15631406579683294,-0.19004218198299042,0.4265796516825268,0.3435142294536631,-0.04508372589331226,-0.1564824909134699,-0.20954905158536802,-0.2261649066170705,0.6864371309821884,0.2072324629069907,0.1487698195854659
219,CT2009,1.7757027637522655,1.8195627369336764,-0.20517695826234056,-0.19027139763604836,-0.15691995630584074,-0.19484633059053044,0.4265796516825268,-0.15483105612974432,-0.07045350159729087,-0.1370774241151864,-0.20487175703176402,-0.22937417399160315,1.3548988215458588,0.3776193566375192,-0.3931773803330164
220,CT2010,1.4175930096795288,1.675390174547907,-0.20466979199657265,-0.19998717283686518,-0.17252163691279218,-0.2017364910934497,0.6454484870528373,-0.18939554516564983,-0.0841531804774393,-0.12385948006418167,-0.23748106413083397,-0.22912730727048525,1.3548988215458588,0.036845569176461736,-0.3931773803330164
221,CT2011,0.701373501534055,1.5312176121621375,-0.17307631697020656,-0.21677724685577676,-0.1807011587843978,-0.195478455407312,0.6454484870528373,0.25880689012623276,-0.09227150870271246,-0.14316528820876553,-0.23767869629507077,-0.2251774397325989,1.3548988215458588,0.3776193566375192,-0.3931773803330164
222,CT2012,0.701373501534055,1.2428724873905992,-0.22823810669990524,-0.23481215457229299,-0.19902934668188446,-0.19288674365850753,0.2077108163122163,0.16306487824273863,-0.16178469413161384,-0.166375270065536,-0.24341002905793763,-0.22801640702545473,1.3548988215458588,0.3776193566375192,-1.4770717801699818
223,CT2013,-0.014846006611418971,0.8103548002332905,-0.2252846090345509,-0.23320297930465772,-0.19902934668188446,-0.20723597699944948,-0.011158019058094222,0.13142133194226177,-0.12017826197708892,-0.17676434248610043,-0.2456498602526212,-0.23320060816893054,0.6864371309821884,0.036845569176461736,-1.4770717801699818
224,CT2014,-0.3729557606841557,-0.054680574081325845,-0.22233111136919656,-0.23554083771235426,-0.197211675154861,-0.20287431576365655,0.2077108163122163,0.14683741860146846,-0.11713388889261149,-0.1718675822369172,-0.24551810547646336,-0.23320060816893054,0.6864371309821884,0.5480062503680482,0.1487698195854659
225,CT2015,-0.014846006611418971,1.3870450497763687,-0.22609010839782936,-0.2365427770299385,-0.18645711861997213,-0.20477069021400132,-0.011158019058094222,0.07332702642651451,-0.14707022422330623,-0.1781374205289457,-0.2454522280883844,-0.2340646416928432,0.6864371309821884,0.8887800378291061,-1.4770717801699818
226,CT2016,-0.014846006611418971,1.5312176121621375,-0.21788594821628954,-0.23548011411734915,-0.19312191421905817,-0.21020696363832292,0.2077108163122163,0.1161675198794678,-0.15265157487818154,-0.16624292519393646,-0.2422242360725169,-0.2371504757068169,0.6864371309821884,1.399940719020692,-1.4770717801699818
227,CT2017,-0.014846006611418971,1.5312176121621375,-0.2190196139868296,-0.23414419502723685,-0.19933229193638835,-0.20729918948112763,0.4265796516825268,0.13791231579876986,-0.11459691132221363,-0.15740890501466673,-0.24261950040099045,-0.23369434161116634,0.6864371309821884,1.399940719020692,-2.0190189800884646
228,CT2018,-0.3729557606841557,1.675390174547907,-0.21690144899450475,-0.2331422557096526,-0.19796903829112075,-0.20236861591023128,0.2077108163122163,0.12963631138172205,-0.15975511207529555,-0.16726859794883295,-0.24933899398504125,-0.2351755419378737,0.01797544041851785,0.8887800378291061,-2.0190189800884646
229,CT2019,-0.3729557606841557,-0.054680574081325845,-0.2177069483577832,-0.23050077932693053,-0.17736876098485477,-0.2067302771460242,0.4265796516825268,0.1583589149467703,-0.14504064216698795,-0.16114764763735392,-0.247692059283068,-0.23628644218290426,0.01797544041851785,-0.13354132455406723,0.1487698195854659
230,CT2020,-0.3729557606841557,-0.054680574081325845,-0.23862009849327198,-0.23809122870256869,-0.2050882517719627,-0.19206498139669148,-0.011158019058094222,0.056612742996006216,-0.1856322832933537,-0.18619391458756812,-0.25315988249361915,-0.2361630088223453,0.01797544041851785,-0.13354132455406723,0.1487698195854659
231,CT2021,-0.7310655147568926,-0.19885313646709538,-0.24390059431920852,-0.23335478829217046,-0.20357352549944313,-0.2085634391146908,-0.23002685442840473,-0.014788079425582605,-0.19273582049046772,-0.19535879694583672,-0.2593523569730385,-0.234558375135079,0.01797544041851785,1.399940719020692,0.1487698195854659
232,CT2021,-0.7310655147568926,-0.19885313646709538,-0.24390059431920852,-0.23335478829217046,-0.20357352549944313,-0.2085634391146908,-0.23002685442840473,-0.014788079425582605,-0.19273582049046772,-0.19535879694583672,-0.2593523569730385,-0.234558375135079,0.01797544041851785,1.399940719020692,0.1487698195854659
233,CT2021,-0.7310655147568926,-0.19885313646709538,-0.24390059431920852,-0.23335478829217046,-0.20357352549944313,-0.2085634391146908,-0.23002685442840473,-0.014788079425582605,-0.19273582049046772,-0.19535879694583672,-0.2593523569730385,-0.234558375135079,0.01797544041851785,1.399940719020692,0.1487698195854659
234,CT2021,-0.7310655147568926,-0.19885313646709538,-0.24390059431920852,-0.23335478829217046,-0.20357352549944313,-0.2085634391146908,-0.23002685442840473,-0.014788079425582605,-0.19273582049046772,-0.19535879694583672,-0.2593523569730385,-0.234558375135079,0.01797544041851785,1.399940719020692,0.1487698195854659
235,CT2021,-0.7310655147568926,-0.19885313646709538,-0.24390059431920852,-0.23335478829217046,-0.20357352549944313,-0.2085634391146908,-0.23002685442840473,-0.014788079425582605,-0.19273582049046772,-0.19535879694583672,-0.2593523569730385,-0.234558375135079,0.01797544041851785,1.399940719020692,0.1487698195854659
236,CT2021,-0.7310655147568926,-0.19885313646709538,-0.24390059431920852,-0.23335478829217046,-0.20357352549944313,-0.2085634391146908,-0.23002685442840473,-0.014788079425582605,-0.19273582049046772,-0.19535879694583672,-0.2593523569730385,-0.234558375135079,0.01797544041851785,1.399940719020692,0.1487698195854659
237,CT2022,-0.7310655147568926,0.08949198830444369,-0.2414542629196221,-0.23763580174003038,-0.16116118986889552,-0.21330437524055268,-0.44889568979871525,-0.0402651910623768,-0.2038985218002183,-0.2041762740161565,-0.2562561197333288,-0.23147254112110527,0.01797544041851785,1.911101400212279,1.2326642194224313
238,CT2022,-0.7310655147568926,0.08949198830444369,-0.2414542629196221,-0.23763580174003038,-0.16116118986889552,-0.21330437524055268,-0.44889568979871525,-0.0402651910623768,-0.2038985218002183,-0.2041762740161565,-0.2562561197333288,-0.23147254112110527,0.01797544041851785,1.911101400212279,1.2326642194224313
239,CT2022,-0.7310655147568926,0.08949198830444369,-0.2414542629196221,-0.23763580174003038,-0.16116118986889552,-0.21330437524055268,-0.44889568979871525,-0.0402651910623768,-0.2038985218002183,-0.2041762740161565,-0.2562561197333288,-0.23147254112110527,0.01797544041851785,1.911101400212279,1.2326642194224313
240,CT2022,-0.7310655147568926,0.08949198830444369,-0.2414542629196221,-0.23763580174003038,-0.16116118986889552,-0.21330437524055268,-0.44889568979871525,-0.0402651910623768,-0.2038985218002183,-0.2041762740161565,-0.2562561197333288,-0.23147254112110527,0.01797544041851785,1.911101400212279,1.2326642194224313
241,CT2022,-0.7310655147568926,0.08949198830444369,-0.2414542629196221,-0.23763580174003038,-0.16116118986889552,-0.21330437524055268,-0.44889568979871525,-0.0402651910623768,-0.2038985218002183,-0.2041762740161565,-0.2562561197333288,-0.23147254112110527,0.01797544041851785,1.911101400212279,1.2326642194224313
242,CT2022,-0.7310655147568926,0.08949198830444369,-0.2414542629196221,-0.23763580174003038,-0.16116118986889552,-0.21330437524055268,-0.44889568979871525,-0.0402651910623768,-0.2038985218002183,-0.2041762740161565,-0.2562561197333288,-0.23147254112110527,0.01797544041851785,1.911101400212279,1.2326642194224313
243,CT2023,-0.3729557606841557,-0.054680574081325845,-0.23569643413766872,-0.23930570060267078,-0.16116118986889552,-0.2579955997870107,-0.44889568979871525,-0.029392793102725773,-0.19375061151862685,-0.2013474023857162,-0.2573760353306706,-0.22826327374657263,0.01797544041851785,-0.13354132455406723,0.1487698195854659
244,CT2024,-0.3729557606841557,-0.054680574081325845,-0.17307631697020656,-0.1752423078722848,-0.16116118986889552,-0.18302559651671482,-0.23002685442840473,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.13354132455406723,0.1487698195854659
245,DE2000,-0.3729557606841557,-0.054680574081325845,-0.2504042558449383,-0.25360610722637306,-0.2576492534283913,-0.25938627438393014,-0.011158019058094222,-0.204000258842793,-0.23738662572947006,-0.2657828117457455,-0.25203996689627733,-0.26134341437637076,0.01797544041851785,-0.13354132455406723,0.1487698195854659
246,DE2001,-0.3729557606841557,-0.054680574081325845,-0.2507324222521999,-0.2526952533012965,-0.2555286366468639,-0.25925984942057384,-0.23002685442840473,-0.20513618101768188,-0.25311588666593676,-0.26692428626329157,-0.25184233473204054,-0.2622074479002834,0.01797544041851785,-0.13354132455406723,0.1487698195854659
247,DE2002,1.4175930096795288,0.9545273626190601,-0.251358921756972,-0.2523309117312658,-0.25310507461083265,-0.26608679744181496,-0.44889568979871525,-0.2138990092239678,-0.24753453601106148,-0.26637836366794343,-0.2581665639876178,-0.2681322492071129,1.3548988215458588,0.036845569176461736,0.1487698195854659
248,DE2003,1.4175930096795288,1.2428724873905992,-0.25305942041278207,-0.255913603836567,-0.2579521986828952,-0.26968990889746997,-0.6677645251690257,-0.21195171406701538,-0.24449016292658407,-0.2679334159092381,-0.2563878745094867,-0.263194914784755,0.01797544041851785,-0.13354132455406723,0.1487698195854659
249,DE2004,1.4175930096795288,0.9545273626190601,-0.2524925875275121,-0.25776567348422275,-0.26219343224595,-0.2666557097769184,-0.23002685442840473,-0.19458833225085628,-0.2439827674125045,-0.2676852692749889,-0.24920723920888338,-0.2567763800356897,0.01797544041851785,-0.3039282182845957,0.1487698195854659
250,DE2005,1.4175930096795288,0.9545273626190601,-0.2511500885887146,-0.2598302757143963,-0.2614360691096902,-0.2631158108029415,-0.011158019058094222,-0.17284353633155422,-0.24449016292658407,-0.2659482428352449,-0.2386668571162547,-0.2591216138863097,0.01797544041851785,-0.6447020057456536,0.1487698195854659
251,DE2006,1.0594832556067917,1.2428724873905992,-0.24828609085261347,-0.25649047798911556,-0.2590125070736589,-0.26134586131595305,-0.011158019058094222,-0.17333036012079234,-0.24449016292658407,-0.2613492585471606,-0.25177645734396165,-0.26208401453972446,0.01797544041851785,-0.4743151120151247,-0.3931773803330164
252,DE2007,1.0594832556067917,1.5312176121621375,-0.24563092628476965,-0.25199693195873774,-0.25537716401961197,-0.26077694898084963,0.2077108163122163,-0.16521663030015724,-0.2510863046096185,-0.25982729252376585,-0.2505906643585409,-0.2646761151114624,0.01797544041851785,0.036845569176461736,-0.3931773803330164
253,DE2008,1.0594832556067917,1.675390174547907,-0.26004041489452867,-0.2566726487741309,-0.2564374724103757,-0.26121943635259676,0.4265796516825268,-0.15645380209387133,-0.2571750507785734,-0.25959568899846663,-0.24940487137312017,-0.2572701134779255,0.01797544041851785,0.2072324629069907,0.1487698195854659
254,DE2009,1.0594832556067917,1.2428724873905992,-0.2654700772692205,-0.2636558621997179,-0.2543168556288483,-0.26532824766167706,0.2077108163122163,-0.151747838797903,-0.2576824462926529,-0.2611838274576612,-0.252369353836672,-0.263194914784755,0.6864371309821884,-0.13354132455406723,0.1487698195854659
255,DE2010,1.0594832556067917,0.9545273626190601,-0.26648440980075633,-0.2666920419499732,-0.26310226800946174,-0.2644432729181828,0.2077108163122163,-0.12870484610729932,-0.2597120283489712,-0.26096876704131194,-0.25480681719559234,-0.26282461470307816,0.6864371309821884,-0.13354132455406723,-0.3931773803330164
256,DE2011,0.34326374746131827,0.9545273626190601,-0.2627254127721235,-0.26772434306506,-0.25886103444640696,-0.26501218525328624,0.6454484870528373,-0.09008349216107628,-0.2642785879756874,-0.2608198790607625,-0.2492731165969623,-0.26047938085245814,2.02336051210953,-0.13354132455406723,-0.9351245802514995
257,DE2012,-0.014846006611418971,0.6661822378475211,-0.2643065781889294,-0.2657204644298915,-0.2594669249554148,-0.2650753977349644,0.4265796516825268,-0.09040804135390168,-0.25869723732081207,-0.2623087588662574,-0.25355514682209274,-0.2634417815058729,1.3548988215458588,-0.13354132455406723,-0.9351245802514995
258,DE2013,-0.014846006611418971,0.6661822378475211,-0.2674390757127901,-0.2666009565574656,-0.2562859997831237,-0.2666557097769184,-0.011158019058094222,-0.1433095597844425,-0.25920463283489165,-0.26369838001805257,-0.25395041115056627,-0.2619605811791655,0.6864371309821884,-0.13354132455406723,-1.4770717801699818
259,DE2014,-0.3729557606841557,-0.054680574081325845,-0.26937824084660855,-0.270031839675254,-0.2605272333461785,-0.26766710948376893,-0.44889568979871525,-0.17349263471720502,-0.26123421489120996,-0.2671393466796408,-0.2578371770472231,-0.26257774798196026,0.01797544041851785,-0.13354132455406723,0.1487698195854659
260,DE2015,-0.3729557606841557,0.3778371130759828,-0.26690207613727107,-0.2706694374228076,-0.26128459648243824,-0.2663396473685276,-0.23002685442840473,-0.15028736743018867,-0.2632637969475282,-0.267668726166039,-0.2576395448829863,-0.26874941600990765,0.01797544041851785,0.2072324629069907,-2.0190189800884646
261,DE2016,-0.7310655147568926,0.23366455069021322,-0.2637994119231615,-0.268878091370157,-0.2582551439373991,-0.2643800604365047,-0.23002685442840473,-0.15905019563647457,-0.2571750507785734,-0.2677183554928888,-0.2563878745094867,-0.2646761151114624,0.01797544041851785,0.3776193566375192,-2.0190189800884646
262,DE2017,-0.3729557606841557,0.08949198830444369,-0.26529107741071417,-0.2682708554201059,-0.25689189029213155,-0.26267332343119437,-0.44889568979871525,-0.1611597653898397,-0.2581898418067325,-0.2678672434734383,-0.25704664839027597,-0.26874941600990765,0.6864371309821884,0.8887800378291061,-2.0190189800884646
263,DE2018,-0.7310655147568926,-0.19885313646709538,-0.2666335763495116,-0.26927279473769017,-0.2556801092741159,-0.264506485399861,-0.6677645251690257,-0.22071454227330128,-0.2038985218002183,-0.2627885090258057,-0.25922060219688065,-0.26640418215928763,0.6864371309821884,1.059166931559635,-2.0190189800884646
264,DE2019,-0.3729557606841557,-0.054680574081325845,-0.2698257404928744,-0.269758583497731,-0.2537109651198405,-0.2701323962692171,-0.6677645251690257,-0.1791722455916496,-0.2038985218002183,-0.2689590886641346,-0.2620533298842746,-0.2657870153564929,0.01797544041851785,-0.13354132455406723,0.1487698195854659
265,DE2020,-0.3729557606841557,-0.054680574081325845,-0.27054173992689967,-0.2701836486627668,-0.2556801092741159,-0.2710173710127113,-0.6677645251690257,-0.18339138509837985,-0.2038985218002183,-0.2689590886641346,-0.26310736809353746,-0.2636886482269908,0.01797544041851785,-0.13354132455406723,0.1487698195854659
266,DE2021,-1.0891752688296297,-0.6313708236244032,-0.26997490704162963,-0.2720053565129199,-0.25992134283717067,-0.273672295243194,-0.8866333605393363,-0.1962110782149833,-0.2663081700320057,-0.2706299426680788,-0.26238271682466924,-0.2552951797089823,-0.6504862501451536,1.059166931559635,0.6907170195039483
267,DE2021,-1.0891752688296297,-0.6313708236244032,-0.26997490704162963,-0.2720053565129199,-0.25992134283717067,-0.273672295243194,-0.8866333605393363,-0.1962110782149833,-0.2663081700320057,-0.2706299426680788,-0.26238271682466924,-0.2552951797089823,-0.6504862501451536,1.059166931559635,0.6907170195039483
268,DE2021,-1.0891752688296297,-0.6313708236244032,-0.26997490704162963,-0.2720053565129199,-0.25992134283717067,-0.273672295243194,-0.8866333605393363,-0.1962110782149833,-0.2663081700320057,-0.2706299426680788,-0.26238271682466924,-0.2552951797089823,-0.6504862501451536,1.059166931559635,0.6907170195039483
269,DE2021,-1.0891752688296297,-0.6313708236244032,-0.26997490704162963,-0.2720053565129199,-0.25992134283717067,-0.273672295243194,-0.8866333605393363,-0.1962110782149833,-0.2663081700320057,-0.2706299426680788,-0.26238271682466924,-0.2552951797089823,-0.6504862501451536,1.059166931559635,0.6907170195039483
270,DE2021,-1.0891752688296297,-0.6313708236244032,-0.26997490704162963,-0.2720053565129199,-0.25992134283717067,-0.273672295243194,-0.8866333605393363,-0.1962110782149833,-0.2663081700320057,-0.2706299426680788,-0.26238271682466924,-0.2552951797089823,-0.6504862501451536,1.059166931559635,0.6907170195039483
271,DE2021,-1.0891752688296297,-0.6313708236244032,-0.26997490704162963,-0.2720053565129199,-0.25992134283717067,-0.273672295243194,-0.8866333605393363,-0.1962110782149833,-0.2663081700320057,-0.2706299426680788,-0.26238271682466924,-0.2552951797089823,-0.6504862501451536,1.059166931559635,0.6907170195039483
272,DE2022,-1.0891752688296297,-0.9197159483959423,-0.2677075755005495,-0.27273403965298115,-0.16116118986889552,-0.27108058349438946,-0.8866333605393363,-0.20821939834952324,-0.26224900591936906,-0.26986895965638147,-0.26086753689885384,-0.25801071364127914,0.01797544041851785,1.059166931559635,1.2326642194224313
273,DE2022,-1.0891752688296297,-0.9197159483959423,-0.2677075755005495,-0.27273403965298115,-0.16116118986889552,-0.27108058349438946,-0.8866333605393363,-0.20821939834952324,-0.26224900591936906,-0.26986895965638147,-0.26086753689885384,-0.25801071364127914,0.01797544041851785,1.059166931559635,1.2326642194224313
274,DE2022,-1.0891752688296297,-0.9197159483959423,-0.2677075755005495,-0.27273403965298115,-0.16116118986889552,-0.27108058349438946,-0.8866333605393363,-0.20821939834952324,-0.26224900591936906,-0.26986895965638147,-0.26086753689885384,-0.25801071364127914,0.01797544041851785,1.059166931559635,1.2326642194224313
275,DE2022,-1.0891752688296297,-0.9197159483959423,-0.2677075755005495,-0.27273403965298115,-0.16116118986889552,-0.27108058349438946,-0.8866333605393363,-0.20821939834952324,-0.26224900591936906,-0.26986895965638147,-0.26086753689885384,-0.25801071364127914,0.01797544041851785,1.059166931559635,1.2326642194224313
276,DE2022,-1.0891752688296297,-0.9197159483959423,-0.2677075755005495,-0.27273403965298115,-0.16116118986889552,-0.27108058349438946,-0.8866333605393363,-0.20821939834952324,-0.26224900591936906,-0.26986895965638147,-0.26086753689885384,-0.25801071364127914,0.01797544041851785,1.059166931559635,1.2326642194224313
277,DE2022,-1.0891752688296297,-0.9197159483959423,-0.2677075755005495,-0.27273403965298115,-0.16116118986889552,-0.27108058349438946,-0.8866333605393363,-0.20821939834952324,-0.26224900591936906,-0.26986895965638147,-0.26086753689885384,-0.25801071364127914,0.01797544041851785,1.059166931559635,1.2326642194224313
278,DE2023,-0.3729557606841557,-0.054680574081325845,-0.2683340750053217,-0.2722786126904429,-0.16116118986889552,-0.26703498466698733,-1.1055021959096467,-0.2234732104123172,-0.26224900591936906,-0.27096080484707774,-0.26277798115314277,-0.26257774798196026,0.01797544041851785,-0.13354132455406723,0.1487698195854659
279,DE2024,-0.3729557606841557,-0.054680574081325845,-0.17307631697020656,-0.1752423078722848,-0.16116118986889552,-0.18302559651671482,-1.1055021959096467,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.13354132455406723,0.1487698195854659
280,FL2000,-0.3729557606841557,-0.054680574081325845,0.28107615737008695,0.19040481945095594,-0.026502024241906872,0.058888570865597345,3.2718745114965637,0.5987721696108431,1.3568500795085452,0.3896551648510091,1.1518730504537829,0.4971545862583666,0.01797544041851785,-0.13354132455406723,0.1487698195854659
281,FL2001,-0.3729557606841557,-0.054680574081325845,0.27833149287298997,0.23749596737741502,-0.04483021213939351,0.21066173937485566,4.5850875237184265,0.819790169924943,1.6765092533786754,0.5182282076099686,1.5402202531790703,0.6336718830365634,0.01797544041851785,-0.13354132455406723,0.1487698195854659
282,FL2002,1.4175930096795288,0.3778371130759828,0.34178694271348165,0.2459669088806272,0.07649936228942303,0.23032082117676292,4.366218688348116,0.6016931123462718,1.6161291872032064,0.48146941952319455,1.3952899994054262,0.5791143376695083,1.3548988215458588,-0.6447020057456536,0.1487698195854659
283,FL2003,1.0594832556067917,0.3778371130759828,0.33429878196596713,0.3748527392789629,0.14875180548860592,0.23619958197283164,5.022825194459048,0.5289940931533813,1.6455581270198216,0.5299572718554785,1.5134081562309463,0.6034307096996211,0.01797544041851785,-0.8150888994761821,0.1487698195854659
284,FL2004,1.0594832556067917,0.3778371130759828,0.31589162984956687,0.36003618209771726,0.22115572131504074,0.20573116580395928,4.5850875237184265,0.32761131900521834,1.322347184551134,0.48380199788513656,1.269859452503145,0.4934515854415982,0.01797544041851785,-0.6447020057456536,0.1487698195854659
285,FL2005,1.0594832556067917,0.23366455069021322,0.38197241094815126,0.3430942990912929,0.1840449276383116,0.18600887152037388,4.366218688348116,0.29337137916213823,1.3020513639879514,0.49101479338731185,1.1458123307505212,0.4613589116962716,0.01797544041851785,-0.6447020057456536,0.1487698195854659
286,FL2006,1.4175930096795288,0.3778371130759828,0.37755708110499525,0.3643171955455772,0.1881346885741144,0.19239333216986787,4.5850875237184265,0.3318304585119486,1.3974417206349108,0.5611906615529715,1.1110290698448466,0.39050816273543526,0.01797544041851785,-0.8150888994761821,-0.3931773803330164
287,FL2007,1.4175930096795288,0.23366455069021322,0.28656548636428086,0.3560891484223854,0.1932847579006809,0.21413842586715437,0.6454484870528373,0.038113439004958206,0.4897111459465566,0.23520869969433822,0.23663849787321944,0.09772423148960988,0.01797544041851785,-0.9854757932067111,-0.3931773803330164
288,FL2008,0.701373501534055,0.08949198830444369,0.19375405972875218,0.2921775646795122,0.31294813342972594,0.22159749870517706,0.6454484870528373,0.020912331785211805,0.46941532538337377,0.20969922569352561,0.21292263816480494,0.0850105953520382,-0.6504862501451536,-1.1558626869372401,-0.3931773803330164
289,FL2009,0.701373501534055,-0.054680574081325845,0.14825826235839498,0.21742681922822776,0.28886398569666494,0.12090001539187073,0.4265796516825268,-0.023226358439043103,0.49529249660143193,0.18812701162279952,0.18380483263391822,0.05625062234180324,0.01797544041851785,-0.8150888994761821,-0.3931773803330164
290,FL2010,0.34326374746131827,-0.3430256988528641,0.1495410946776903,0.16083242868346972,0.23948390921252738,0.0363217149064948,0.6454484870528373,-0.14817779767682354,0.2512352543291578,0.1465045495047421,0.06239280640445172,0.0008290434508354475,0.01797544041851785,-0.4743151120151247,-0.3931773803330164
291,FL2011,0.34326374746131827,-0.054680574081325845,0.1939927262067606,0.15224003999024735,0.17283595322166687,0.03524710271796611,0.8643173224231478,-0.14152453922390276,0.2816789851739321,0.16676985796842267,0.0659501853607139,0.007124144839341811,0.01797544041851785,-0.4743151120151247,-0.9351245802514995
292,FL2012,-0.014846006611418971,-0.19885313646709538,0.18886139692957934,0.18500041949550158,0.2256999001325994,0.04378078774451749,0.8643173224231478,-0.14136226462749008,0.32785197695517315,0.19057539174739113,0.08209014544005154,0.025145415480948265,0.6864371309821884,-0.4743151120151247,-0.9351245802514995
293,FL2013,-0.014846006611418971,-0.3430256988528641,0.14757209623412074,0.1826321992903025,0.24402808803008608,-0.06184726913968518,0.6454484870528373,-0.1447700311521568,0.2958860595681601,0.13072242356649616,0.05119365043103375,0.0053960777915165355,0.6864371309821884,-0.3039282182845957,-0.9351245802514995
294,FL2014,-0.3729557606841557,-0.054680574081325845,0.19273972719721635,0.1303795457884095,0.22161013919679662,0.07089894238444744,0.4265796516825268,-0.13016531747501364,0.2421021350757255,0.11788497102134016,0.023129883109409916,0.02539228220206616,0.01797544041851785,-0.13354132455406723,0.1487698195854659
295,FL2015,-0.3729557606841557,0.08949198830444369,0.24846834981218505,0.15901072083331658,0.24645165006611736,0.09536217279389474,0.4265796516825268,-0.15612925290104593,0.2867529403147278,0.11451017679555171,-0.0007836087632413825,0.0262563157259788,0.01797544041851785,-0.3039282182845957,-2.0190189800884646
296,FL2016,-0.3729557606841557,-0.054680574081325845,0.24861751636094032,0.1880669610432594,0.26796076313589506,0.15383371834619125,0.2077108163122163,-0.17657585204904636,0.2654423287233858,0.11113538256976327,-0.039058371237099244,0.04008085210858101,0.01797544041851785,0.036845569176461736,-1.4770717801699818
297,FL2017,-0.3729557606841557,-0.6313708236244032,0.22242387039951497,0.17777431168989408,0.30704070096689967,0.2238099355639126,-0.011158019058094222,-0.18598777864098306,0.3217632307862183,0.10466702697033543,-0.06396002393093449,0.059583323076894845,0.01797544041851785,0.2072324629069907,-2.0190189800884646
298,FL2018,-0.7310655147568926,-0.9197159483959423,0.20380788511485734,0.1902530104634432,0.40155962037212,0.2975789016823234,-0.011158019058094222,-0.18371593429120525,0.294871268540001,0.08092766562716676,-0.07588383117322067,0.06402692405701699,-0.6504862501451536,-0.13354132455406723,-2.0190189800884646
299,FL2019,-0.3729557606841557,-0.054680574081325845,0.1865642320787482,0.16192545339356162,0.4407910308303766,0.30636543663558746,-0.23002685442840473,-0.1874482500086974,0.2684867018078632,0.042630368408047965,-0.09419774505916298,0.07353129282005601,0.01797544041851785,-0.13354132455406723,0.1487698195854659
300,FL2020,-0.3729557606841557,-0.054680574081325845,0.12078178407767434,0.1358143075413664,0.4135259579250245,0.29309081548317417,-0.44889568979871525,-0.21097806648853917,0.21013621768871246,0.0019177772822374388,-0.12344730536620754,0.0036680107436912585,0.01797544041851785,-0.13354132455406723,0.1487698195854659
301,FL2021,-1.0891752688296297,-1.4964061979390195,0.11541178832248464,0.10369152578366576,0.3232482720828589,0.2913840784778639,-0.6677645251690257,-0.20059249231812626,0.21368798628726945,-0.008057717414578386,-0.13161610148799477,0.0336623173595157,-0.6504862501451536,0.3776193566375192,0.1487698195854659
302,FL2021,-1.0891752688296297,-1.4964061979390195,0.11541178832248464,0.10369152578366576,0.3232482720828589,0.2913840784778639,-0.6677645251690257,-0.20059249231812626,0.21368798628726945,-0.008057717414578386,-0.13161610148799477,0.0336623173595157,-0.6504862501451536,0.3776193566375192,0.1487698195854659
303,FL2021,-1.0891752688296297,-1.4964061979390195,0.11541178832248464,0.10369152578366576,0.3232482720828589,0.2913840784778639,-0.6677645251690257,-0.20059249231812626,0.21368798628726945,-0.008057717414578386,-0.13161610148799477,0.0336623173595157,-0.6504862501451536,0.3776193566375192,0.1487698195854659
